 (0.000000000000000000e+00+0.000000000000000000e+00j)  (5.263157894736841813e-02+0.000000000000000000e+00j)  (1.052631578947368363e-01+0.000000000000000000e+00j)  (1.578947368421052544e-01+0.000000000000000000e+00j)  (2.105263157894736725e-01+0.000000000000000000e+00j)  (2.631578947368420907e-01+0.000000000000000000e+00j)  (3.157894736842105088e-01+0.000000000000000000e+00j)  (3.684210526315789269e-01+0.000000000000000000e+00j)  (4.210526315789473450e-01+0.000000000000000000e+00j)  (4.736842105263157632e-01+0.000000000000000000e+00j)  (5.263157894736841813e-01+0.000000000000000000e+00j)  (5.789473684210526550e-01+0.000000000000000000e+00j)  (6.315789473684210176e-01+0.000000000000000000e+00j)  (6.842105263157893802e-01+0.000000000000000000e+00j)  (7.368421052631578538e-01+0.000000000000000000e+00j)  (7.894736842105263275e-01+0.000000000000000000e+00j)  (8.421052631578946901e-01+0.000000000000000000e+00j)  (8.947368421052630527e-01+0.000000000000000000e+00j)  (9.473684210526315264e-01+0.000000000000000000e+00j)  (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.052631578947368363e+00+0.000000000000000000e+00j)  (1.105263157894736725e+00+0.000000000000000000e+00j)  (1.157894736842105310e+00+0.000000000000000000e+00j)  (1.210526315789473673e+00+0.000000000000000000e+00j)  (1.263157894736842035e+00+0.000000000000000000e+00j)  (1.315789473684210398e+00+0.000000000000000000e+00j)  (1.368421052631578760e+00+0.000000000000000000e+00j)  (1.421052631578947345e+00+0.000000000000000000e+00j)  (1.473684210526315708e+00+0.000000000000000000e+00j)  (1.526315789473684070e+00+0.000000000000000000e+00j)  (1.578947368421052655e+00+0.000000000000000000e+00j)  (1.631578947368421018e+00+0.000000000000000000e+00j)  (1.684210526315789380e+00+0.000000000000000000e+00j)  (1.736842105263157743e+00+0.000000000000000000e+00j)  (1.789473684210526105e+00+0.000000000000000000e+00j)  (1.842105263157894690e+00+0.000000000000000000e+00j)  (1.894736842105263053e+00+0.000000000000000000e+00j)  (1.947368421052631415e+00+0.000000000000000000e+00j)  (2.000000000000000000e+00+0.000000000000000000e+00j)  (2.052631578947368141e+00+0.000000000000000000e+00j)  (2.105263157894736725e+00+0.000000000000000000e+00j)  (2.157894736842105310e+00+0.000000000000000000e+00j)  (2.210526315789473450e+00+0.000000000000000000e+00j)  (2.263157894736842035e+00+0.000000000000000000e+00j)  (2.315789473684210620e+00+0.000000000000000000e+00j)  (2.368421052631578760e+00+0.000000000000000000e+00j)  (2.421052631578947345e+00+0.000000000000000000e+00j)  (2.473684210526315486e+00+0.000000000000000000e+00j)  (2.526315789473684070e+00+0.000000000000000000e+00j)  (2.578947368421052655e+00+0.000000000000000000e+00j)  (2.631578947368420796e+00+0.000000000000000000e+00j)  (2.684210526315789380e+00+0.000000000000000000e+00j)  (2.736842105263157521e+00+0.000000000000000000e+00j)  (2.789473684210526105e+00+0.000000000000000000e+00j)  (2.842105263157894690e+00+0.000000000000000000e+00j)  (2.894736842105262831e+00+0.000000000000000000e+00j)  (2.947368421052631415e+00+0.000000000000000000e+00j)  (3.000000000000000000e+00+0.000000000000000000e+00j)  (3.052631578947368141e+00+0.000000000000000000e+00j)  (3.105263157894736725e+00+0.000000000000000000e+00j)  (3.157894736842105310e+00+0.000000000000000000e+00j)  (3.210526315789473450e+00+0.000000000000000000e+00j)  (3.263157894736842035e+00+0.000000000000000000e+00j)  (3.315789473684210176e+00+0.000000000000000000e+00j)  (3.368421052631578760e+00+0.000000000000000000e+00j)  (3.421052631578947345e+00+0.000000000000000000e+00j)  (3.473684210526315486e+00+0.000000000000000000e+00j)  (3.526315789473684070e+00+0.000000000000000000e+00j)  (3.578947368421052211e+00+0.000000000000000000e+00j)  (3.631578947368420796e+00+0.000000000000000000e+00j)  (3.684210526315789380e+00+0.000000000000000000e+00j)  (3.736842105263157521e+00+0.000000000000000000e+00j)  (3.789473684210526105e+00+0.000000000000000000e+00j)  (3.842105263157894690e+00+0.000000000000000000e+00j)  (3.894736842105262831e+00+0.000000000000000000e+00j)  (3.947368421052631415e+00+0.000000000000000000e+00j)  (4.000000000000000000e+00+0.000000000000000000e+00j)  (4.052631578947368141e+00+0.000000000000000000e+00j)  (4.105263157894736281e+00+0.000000000000000000e+00j)  (4.157894736842105310e+00+0.000000000000000000e+00j)  (4.210526315789473450e+00+0.000000000000000000e+00j)  (4.263157894736841591e+00+0.000000000000000000e+00j)  (4.315789473684210620e+00+0.000000000000000000e+00j)  (4.368421052631578760e+00+0.000000000000000000e+00j)  (4.421052631578946901e+00+0.000000000000000000e+00j)  (4.473684210526315930e+00+0.000000000000000000e+00j)  (4.526315789473684070e+00+0.000000000000000000e+00j)  (4.578947368421052211e+00+0.000000000000000000e+00j)  (4.631578947368421240e+00+0.000000000000000000e+00j)  (4.684210526315789380e+00+0.000000000000000000e+00j)  (4.736842105263157521e+00+0.000000000000000000e+00j)  (4.789473684210525661e+00+0.000000000000000000e+00j)  (4.842105263157894690e+00+0.000000000000000000e+00j)  (4.894736842105262831e+00+0.000000000000000000e+00j)  (4.947368421052630971e+00+0.000000000000000000e+00j)  (5.000000000000000000e+00+0.000000000000000000e+00j)  (5.052631578947368141e+00+0.000000000000000000e+00j)  (5.105263157894736281e+00+0.000000000000000000e+00j)  (5.157894736842105310e+00+0.000000000000000000e+00j)  (5.210526315789473450e+00+0.000000000000000000e+00j)  (5.263157894736841591e+00+0.000000000000000000e+00j)  (5.315789473684210620e+00+0.000000000000000000e+00j)  (5.368421052631578760e+00+0.000000000000000000e+00j)  (5.421052631578946901e+00+0.000000000000000000e+00j)  (5.473684210526315042e+00+0.000000000000000000e+00j)  (5.526315789473684070e+00+0.000000000000000000e+00j)  (5.578947368421052211e+00+0.000000000000000000e+00j)  (5.631578947368420351e+00+0.000000000000000000e+00j)  (5.684210526315789380e+00+0.000000000000000000e+00j)  (5.736842105263157521e+00+0.000000000000000000e+00j)  (5.789473684210525661e+00+0.000000000000000000e+00j)  (5.842105263157894690e+00+0.000000000000000000e+00j)  (5.894736842105262831e+00+0.000000000000000000e+00j)  (5.947368421052630971e+00+0.000000000000000000e+00j)  (6.000000000000000000e+00+0.000000000000000000e+00j)  (6.052631578947368141e+00+0.000000000000000000e+00j)  (6.105263157894736281e+00+0.000000000000000000e+00j)  (6.157894736842105310e+00+0.000000000000000000e+00j)  (6.210526315789473450e+00+0.000000000000000000e+00j)  (6.263157894736841591e+00+0.000000000000000000e+00j)  (6.315789473684210620e+00+0.000000000000000000e+00j)  (6.368421052631578760e+00+0.000000000000000000e+00j)  (6.421052631578946901e+00+0.000000000000000000e+00j)  (6.473684210526315042e+00+0.000000000000000000e+00j)  (6.526315789473684070e+00+0.000000000000000000e+00j)  (6.578947368421052211e+00+0.000000000000000000e+00j)  (6.631578947368420351e+00+0.000000000000000000e+00j)  (6.684210526315789380e+00+0.000000000000000000e+00j)  (6.736842105263157521e+00+0.000000000000000000e+00j)  (6.789473684210525661e+00+0.000000000000000000e+00j)  (6.842105263157894690e+00+0.000000000000000000e+00j)  (6.894736842105262831e+00+0.000000000000000000e+00j)  (6.947368421052630971e+00+0.000000000000000000e+00j)  (7.000000000000000000e+00+0.000000000000000000e+00j)  (7.052631578947368141e+00+0.000000000000000000e+00j)  (7.105263157894736281e+00+0.000000000000000000e+00j)  (7.157894736842104422e+00+0.000000000000000000e+00j)  (7.210526315789473450e+00+0.000000000000000000e+00j)  (7.263157894736841591e+00+0.000000000000000000e+00j)  (7.315789473684209732e+00+0.000000000000000000e+00j)  (7.368421052631578760e+00+0.000000000000000000e+00j)  (7.421052631578946901e+00+0.000000000000000000e+00j)  (7.473684210526315042e+00+0.000000000000000000e+00j)  (7.526315789473684070e+00+0.000000000000000000e+00j)  (7.578947368421052211e+00+0.000000000000000000e+00j)  (7.631578947368420351e+00+0.000000000000000000e+00j)  (7.684210526315789380e+00+0.000000000000000000e+00j)  (7.736842105263157521e+00+0.000000000000000000e+00j)  (7.789473684210525661e+00+0.000000000000000000e+00j)  (7.842105263157894690e+00+0.000000000000000000e+00j)  (7.894736842105262831e+00+0.000000000000000000e+00j)  (7.947368421052630971e+00+0.000000000000000000e+00j)  (8.000000000000000000e+00+0.000000000000000000e+00j)  (8.052631578947368141e+00+0.000000000000000000e+00j)  (8.105263157894736281e+00+0.000000000000000000e+00j)  (8.157894736842104422e+00+0.000000000000000000e+00j)  (8.210526315789472562e+00+0.000000000000000000e+00j)  (8.263157894736842479e+00+0.000000000000000000e+00j)  (8.315789473684210620e+00+0.000000000000000000e+00j)  (8.368421052631578760e+00+0.000000000000000000e+00j)  (8.421052631578946901e+00+0.000000000000000000e+00j)  (8.473684210526315042e+00+0.000000000000000000e+00j)  (8.526315789473683182e+00+0.000000000000000000e+00j)  (8.578947368421051323e+00+0.000000000000000000e+00j)  (8.631578947368421240e+00+0.000000000000000000e+00j)  (8.684210526315789380e+00+0.000000000000000000e+00j)  (8.736842105263157521e+00+0.000000000000000000e+00j)  (8.789473684210525661e+00+0.000000000000000000e+00j)  (8.842105263157893802e+00+0.000000000000000000e+00j)  (8.894736842105261942e+00+0.000000000000000000e+00j)  (8.947368421052631859e+00+0.000000000000000000e+00j)  (9.000000000000000000e+00+0.000000000000000000e+00j)  (9.052631578947368141e+00+0.000000000000000000e+00j)  (9.105263157894736281e+00+0.000000000000000000e+00j)  (9.157894736842104422e+00+0.000000000000000000e+00j)  (9.210526315789472562e+00+0.000000000000000000e+00j)  (9.263157894736842479e+00+0.000000000000000000e+00j)  (9.315789473684210620e+00+0.000000000000000000e+00j)  (9.368421052631578760e+00+0.000000000000000000e+00j)  (9.421052631578946901e+00+0.000000000000000000e+00j)  (9.473684210526315042e+00+0.000000000000000000e+00j)  (9.526315789473683182e+00+0.000000000000000000e+00j)  (9.578947368421051323e+00+0.000000000000000000e+00j)  (9.631578947368421240e+00+0.000000000000000000e+00j)  (9.684210526315789380e+00+0.000000000000000000e+00j)  (9.736842105263157521e+00+0.000000000000000000e+00j)  (9.789473684210525661e+00+0.000000000000000000e+00j)  (9.842105263157893802e+00+0.000000000000000000e+00j)  (9.894736842105261942e+00+0.000000000000000000e+00j)  (9.947368421052631859e+00+0.000000000000000000e+00j)  (1.000000000000000000e+01+0.000000000000000000e+00j)  (1.005263157894736814e+01+0.000000000000000000e+00j)  (1.010526315789473628e+01+0.000000000000000000e+00j)  (1.015789473684210442e+01+0.000000000000000000e+00j)  (1.021052631578947256e+01+0.000000000000000000e+00j)  (1.026315789473684070e+01+0.000000000000000000e+00j)  (1.031578947368421062e+01+0.000000000000000000e+00j)  (1.036842105263157876e+01+0.000000000000000000e+00j)  (1.042105263157894690e+01+0.000000000000000000e+00j)  (1.047368421052631504e+01+0.000000000000000000e+00j)  (1.052631578947368318e+01+0.000000000000000000e+00j)  (1.057894736842105132e+01+0.000000000000000000e+00j)  (1.063157894736842124e+01+0.000000000000000000e+00j)  (1.068421052631578938e+01+0.000000000000000000e+00j)  (1.073684210526315752e+01+0.000000000000000000e+00j)  (1.078947368421052566e+01+0.000000000000000000e+00j)  (1.084210526315789380e+01+0.000000000000000000e+00j)  (1.089473684210526194e+01+0.000000000000000000e+00j)  (1.094736842105263008e+01+0.000000000000000000e+00j)  (1.100000000000000000e+01+0.000000000000000000e+00j)  (1.105263157894736814e+01+0.000000000000000000e+00j)  (1.110526315789473628e+01+0.000000000000000000e+00j)  (1.115789473684210442e+01+0.000000000000000000e+00j)  (1.121052631578947256e+01+0.000000000000000000e+00j)  (1.126315789473684070e+01+0.000000000000000000e+00j)  (1.131578947368421062e+01+0.000000000000000000e+00j)  (1.136842105263157876e+01+0.000000000000000000e+00j)  (1.142105263157894690e+01+0.000000000000000000e+00j)  (1.147368421052631504e+01+0.000000000000000000e+00j)  (1.152631578947368318e+01+0.000000000000000000e+00j)  (1.157894736842105132e+01+0.000000000000000000e+00j)  (1.163157894736842124e+01+0.000000000000000000e+00j)  (1.168421052631578938e+01+0.000000000000000000e+00j)  (1.173684210526315752e+01+0.000000000000000000e+00j)  (1.178947368421052566e+01+0.000000000000000000e+00j)  (1.184210526315789380e+01+0.000000000000000000e+00j)  (1.189473684210526194e+01+0.000000000000000000e+00j)  (1.194736842105263008e+01+0.000000000000000000e+00j)  (1.200000000000000000e+01+0.000000000000000000e+00j)  (1.205263157894736814e+01+0.000000000000000000e+00j)  (1.210526315789473628e+01+0.000000000000000000e+00j)  (1.215789473684210442e+01+0.000000000000000000e+00j)  (1.221052631578947256e+01+0.000000000000000000e+00j)  (1.226315789473684070e+01+0.000000000000000000e+00j)  (1.231578947368421062e+01+0.000000000000000000e+00j)  (1.236842105263157876e+01+0.000000000000000000e+00j)  (1.242105263157894690e+01+0.000000000000000000e+00j)  (1.247368421052631504e+01+0.000000000000000000e+00j)  (1.252631578947368318e+01+0.000000000000000000e+00j)  (1.257894736842105132e+01+0.000000000000000000e+00j)  (1.263157894736842124e+01+0.000000000000000000e+00j)  (1.268421052631578938e+01+0.000000000000000000e+00j)  (1.273684210526315752e+01+0.000000000000000000e+00j)  (1.278947368421052566e+01+0.000000000000000000e+00j)  (1.284210526315789380e+01+0.000000000000000000e+00j)  (1.289473684210526194e+01+0.000000000000000000e+00j)  (1.294736842105263008e+01+0.000000000000000000e+00j)  (1.300000000000000000e+01+0.000000000000000000e+00j)  (1.305263157894736814e+01+0.000000000000000000e+00j)  (1.310526315789473628e+01+0.000000000000000000e+00j)  (1.315789473684210442e+01+0.000000000000000000e+00j)  (1.321052631578947256e+01+0.000000000000000000e+00j)  (1.326315789473684070e+01+0.000000000000000000e+00j)  (1.331578947368421062e+01+0.000000000000000000e+00j)  (1.336842105263157876e+01+0.000000000000000000e+00j)  (1.342105263157894690e+01+0.000000000000000000e+00j)  (1.347368421052631504e+01+0.000000000000000000e+00j)  (1.352631578947368318e+01+0.000000000000000000e+00j)  (1.357894736842105132e+01+0.000000000000000000e+00j)  (1.363157894736841946e+01+0.000000000000000000e+00j)  (1.368421052631578938e+01+0.000000000000000000e+00j)  (1.373684210526315752e+01+0.000000000000000000e+00j)  (1.378947368421052566e+01+0.000000000000000000e+00j)  (1.384210526315789380e+01+0.000000000000000000e+00j)  (1.389473684210526194e+01+0.000000000000000000e+00j)  (1.394736842105263008e+01+0.000000000000000000e+00j)  (1.400000000000000000e+01+0.000000000000000000e+00j)  (1.405263157894736814e+01+0.000000000000000000e+00j)  (1.410526315789473628e+01+0.000000000000000000e+00j)  (1.415789473684210442e+01+0.000000000000000000e+00j)  (1.421052631578947256e+01+0.000000000000000000e+00j)  (1.426315789473684070e+01+0.000000000000000000e+00j)  (1.431578947368420884e+01+0.000000000000000000e+00j)  (1.436842105263157876e+01+0.000000000000000000e+00j)  (1.442105263157894690e+01+0.000000000000000000e+00j)  (1.447368421052631504e+01+0.000000000000000000e+00j)  (1.452631578947368318e+01+0.000000000000000000e+00j)  (1.457894736842105132e+01+0.000000000000000000e+00j)  (1.463157894736841946e+01+0.000000000000000000e+00j)  (1.468421052631578938e+01+0.000000000000000000e+00j)  (1.473684210526315752e+01+0.000000000000000000e+00j)  (1.478947368421052566e+01+0.000000000000000000e+00j)  (1.484210526315789380e+01+0.000000000000000000e+00j)  (1.489473684210526194e+01+0.000000000000000000e+00j)  (1.494736842105263008e+01+0.000000000000000000e+00j)  (1.500000000000000000e+01+0.000000000000000000e+00j)  (1.505263157894736814e+01+0.000000000000000000e+00j)  (1.510526315789473628e+01+0.000000000000000000e+00j)  (1.515789473684210442e+01+0.000000000000000000e+00j)  (1.521052631578947256e+01+0.000000000000000000e+00j)  (1.526315789473684070e+01+0.000000000000000000e+00j)  (1.531578947368420884e+01+0.000000000000000000e+00j)  (1.536842105263157876e+01+0.000000000000000000e+00j)  (1.542105263157894690e+01+0.000000000000000000e+00j)  (1.547368421052631504e+01+0.000000000000000000e+00j)  (1.552631578947368318e+01+0.000000000000000000e+00j)  (1.557894736842105132e+01+0.000000000000000000e+00j)  (1.563157894736841946e+01+0.000000000000000000e+00j)  (1.568421052631578938e+01+0.000000000000000000e+00j)  (1.573684210526315752e+01+0.000000000000000000e+00j)  (1.578947368421052566e+01+0.000000000000000000e+00j)  (1.584210526315789380e+01+0.000000000000000000e+00j)  (1.589473684210526194e+01+0.000000000000000000e+00j)  (1.594736842105263008e+01+0.000000000000000000e+00j)  (1.600000000000000000e+01+0.000000000000000000e+00j)  (1.605263157894736636e+01+0.000000000000000000e+00j)  (1.610526315789473628e+01+0.000000000000000000e+00j)  (1.615789473684210265e+01+0.000000000000000000e+00j)  (1.621052631578947256e+01+0.000000000000000000e+00j)  (1.626315789473684248e+01+0.000000000000000000e+00j)  (1.631578947368420884e+01+0.000000000000000000e+00j)  (1.636842105263157876e+01+0.000000000000000000e+00j)  (1.642105263157894512e+01+0.000000000000000000e+00j)  (1.647368421052631504e+01+0.000000000000000000e+00j)  (1.652631578947368496e+01+0.000000000000000000e+00j)  (1.657894736842105132e+01+0.000000000000000000e+00j)  (1.663157894736842124e+01+0.000000000000000000e+00j)  (1.668421052631578760e+01+0.000000000000000000e+00j)  (1.673684210526315752e+01+0.000000000000000000e+00j)  (1.678947368421052388e+01+0.000000000000000000e+00j)  (1.684210526315789380e+01+0.000000000000000000e+00j)  (1.689473684210526372e+01+0.000000000000000000e+00j)  (1.694736842105263008e+01+0.000000000000000000e+00j)  (1.700000000000000000e+01+0.000000000000000000e+00j)  (1.705263157894736636e+01+0.000000000000000000e+00j)  (1.710526315789473628e+01+0.000000000000000000e+00j)  (1.715789473684210265e+01+0.000000000000000000e+00j)  (1.721052631578947256e+01+0.000000000000000000e+00j)  (1.726315789473684248e+01+0.000000000000000000e+00j)  (1.731578947368420884e+01+0.000000000000000000e+00j)  (1.736842105263157876e+01+0.000000000000000000e+00j)  (1.742105263157894512e+01+0.000000000000000000e+00j)  (1.747368421052631504e+01+0.000000000000000000e+00j)  (1.752631578947368496e+01+0.000000000000000000e+00j)  (1.757894736842105132e+01+0.000000000000000000e+00j)  (1.763157894736842124e+01+0.000000000000000000e+00j)  (1.768421052631578760e+01+0.000000000000000000e+00j)  (1.773684210526315752e+01+0.000000000000000000e+00j)  (1.778947368421052388e+01+0.000000000000000000e+00j)  (1.784210526315789380e+01+0.000000000000000000e+00j)  (1.789473684210526372e+01+0.000000000000000000e+00j)  (1.794736842105263008e+01+0.000000000000000000e+00j)  (1.800000000000000000e+01+0.000000000000000000e+00j)  (1.805263157894736636e+01+0.000000000000000000e+00j)  (1.810526315789473628e+01+0.000000000000000000e+00j)  (1.815789473684210265e+01+0.000000000000000000e+00j)  (1.821052631578947256e+01+0.000000000000000000e+00j)  (1.826315789473684248e+01+0.000000000000000000e+00j)  (1.831578947368420884e+01+0.000000000000000000e+00j)  (1.836842105263157876e+01+0.000000000000000000e+00j)  (1.842105263157894512e+01+0.000000000000000000e+00j)  (1.847368421052631504e+01+0.000000000000000000e+00j)  (1.852631578947368496e+01+0.000000000000000000e+00j)  (1.857894736842105132e+01+0.000000000000000000e+00j)  (1.863157894736842124e+01+0.000000000000000000e+00j)  (1.868421052631578760e+01+0.000000000000000000e+00j)  (1.873684210526315752e+01+0.000000000000000000e+00j)  (1.878947368421052388e+01+0.000000000000000000e+00j)  (1.884210526315789380e+01+0.000000000000000000e+00j)  (1.889473684210526372e+01+0.000000000000000000e+00j)  (1.894736842105263008e+01+0.000000000000000000e+00j)  (1.900000000000000000e+01+0.000000000000000000e+00j)  (1.905263157894736636e+01+0.000000000000000000e+00j)  (1.910526315789473628e+01+0.000000000000000000e+00j)  (1.915789473684210265e+01+0.000000000000000000e+00j)  (1.921052631578947256e+01+0.000000000000000000e+00j)  (1.926315789473684248e+01+0.000000000000000000e+00j)  (1.931578947368420884e+01+0.000000000000000000e+00j)  (1.936842105263157876e+01+0.000000000000000000e+00j)  (1.942105263157894512e+01+0.000000000000000000e+00j)  (1.947368421052631504e+01+0.000000000000000000e+00j)  (1.952631578947368141e+01+0.000000000000000000e+00j)  (1.957894736842105132e+01+0.000000000000000000e+00j)  (1.963157894736842124e+01+0.000000000000000000e+00j)  (1.968421052631578760e+01+0.000000000000000000e+00j)  (1.973684210526315752e+01+0.000000000000000000e+00j)  (1.978947368421052388e+01+0.000000000000000000e+00j)  (1.984210526315789380e+01+0.000000000000000000e+00j)  (1.989473684210526372e+01+0.000000000000000000e+00j)  (1.994736842105263008e+01+0.000000000000000000e+00j)
