367.74,12803,38393,61347,77033,86507,92103,94988,95607,95004
297.74,10996,35089,57265,73205,83256,89048,91568,93069,92766
259.74,9931.7,32031,53620,69315,79059,85900,88575,90508,90647
221.74,8459.7,29314,50314,65733,75534,81963,85749,87238,87466
185.74,7554.7,26673,46870,62720,72615,79017,83225,84781,85793
164.74,6655.7,25033,43835,58973,69251,76124,80263,82800,83040
155.74,5831.7,22685,40901,55708,66550,73394,77746,80822,81392
141.74,5116.7,20709,38595,53105,63933,70532,75478,78364,78947
129.74,4335.7,19037,36029,50800,60728,68105,73231,75871,77189
113.74,3972.7,17253,34128,47694,58621,65915,70583,73523,75089
111.74,3409.7,15850,31771,45400,55755,63663,68431,71476,73205
110.74,3054.7,14545,29756,42871,53452,60951,65799,69034,71531
102.74,2667.7,13381,27660,41150,51473,58594,63330,67167,69366
101.74,2391.7,12366,26026,38765,49311,56409,61914,65425,67602
103.74,2061.7,11278,24350,36657,47344,54728,59709,63482,65863
99.737,1854.7,10304,22892,34984,44515,52071,57899,61768,63774
97.737,1724.7,9426.7,21205,33205,42932,50603,55983,59459,62711
97.737,1448.7,8601.7,20084,31690,41204,48412,54193,58113,61176
98.737,1262.7,7948.7,18727,30125,39503,46929,52600,56795,59564
97.737,1171.7,7187.7,17529,28499,37512,45381,51144,54825,57392
95.737,958.74,6746.7,16663,26915,36517,43973,49274,53800,56217
96.737,904.74,6120.7,15625,25387,34710,42037,47829,51458,54846
95.737,779.74,5472.7,14502,24008,33230,40390,46118,50369,53456
95.737,669.74,5207.7,13445,22931,31608,38655,44160,48982,51861
95.737,664.74,4781.7,12616,21926,30524,37310,43332,47425,50876
94.737,582.74,4391.7,11789,20737,29153,36351,41499,46143,49906
94.737,513.74,3996.7,11223,19729,28050,34594,40536,44569,48165
94.737,470.74,3615.7,10328,18760,26670,33888,39425,43267,46391
94.737,424.74,3407.7,9623.7,17741,25381,32375,38060,42359,45761
94.737,381.74,3027.7,9292.7,17159,24235,31029,36577,41231,44608
94.737,320.74,2860.7,8500.7,15859,23329,29595,35651,39709,43369
94.737,319.74,2599.7,8059.7,15297,22361,28816,34338,38573,42181
94.737,303.74,2486.7,7458.7,14417,21447,27744,32935,37611,41038
94.737,271.74,2188.7,7085.7,13586,20276,26668,31926,36392,40029
94.737,240.74,2037.7,6730.7,12847,19525,25711,30991,35410,38900
94.737,213.74,1886.7,6104.7,12226,18815,24952,30187,34394,38094
94.737,210.74,1723.7,5918.7,11818,18026,23797,29032,33602,36819
94.737,197.74,1643.7,5463.7,11087,17037,23219,28254,32437,36147
94.737,177.74,1456.7,5045.7,10547,16503,22154,27450,31213,35132
94.737,187.74,1222.7,4798.7,9911.7,15756,21424,26228,30707,34439
94.737,151.74,1244.7,4437.7,9484.7,15200,20486,25333,29826,33151
94.737,148.74,1163.7,4260.7,8977.7,14681,20015,24726,29087,32149
94.737,151.74,1075.7,3840.7,8297.7,13601,19038,24058,28325,31510
94.737,142.74,953.74,3626.7,8281.7,13264,18244,23166,27264,30789
94.737,129.74,943.74,3473.7,7665.7,12702,17786,22523,26539,29815
94.737,131.74,867.74,3341.7,7206.7,12060,17282,21874,25702,29254
94.737,124.74,734.74,3102.7,6915.7,11688,16442,20902,24944,28442
94.737,125.74,727.74,2795.7,6650.7,11128,15946,20166,24264,27497
94.737,115.74,681.74,2793.7,6339.7,10511,15341,19430,23631,26878
94.737,118.74,630.74,2513.7,5874.7,10237,14665,19059,23245,26277
94.737,109.74,637.74,2335.7,5655.7,9806.7,13969,18600,22028,25650
94.737,106.74,522.74,2216.7,5309.7,9328.7,13672,17737,21460,25015
94.737,109.74,481.74,2127.7,4958.7,8891.7,13028,17354,21008,24218
94.737,105.74,448.74,1974.7,4818.7,8509.7,12738,16591,20562,23538
94.737,102.74,420.74,1836.7,4579.7,8320.7,12101,16041,19781,23152
94.737,110.74,403.74,1711.7,4382.7,7838.7,11668,15489,19389,22573
94.737,100.74,351.74,1621.7,4065.7,7473.7,11475,15153,18754,21835
94.737,107.74,355.74,1568.7,3884.7,7099.7,10856,14607,18171,21076
94.737,99.737,327.74,1434.7,3627.7,7027.7,10683,14102,17558,20640
94.737,101.74,317.74,1338.7,3566.7,6669.7,9941.7,13528,16859,20299
94.737,100.74,293.74,1312.7,3379.7,6206.7,9728.7,13188,16568,19827
94.737,99.737,294.74,1228.7,3164.7,6153.7,9278.7,12796,16228,19368
94.737,98.737,254.74,1154.7,2958.7,5745.7,9007.7,12381,15556,18832
94.737,95.737,249.74,1059.7,2844.7,5638.7,8708.7,11852,15226,18496
94.737,98.737,246.74,977.74,2702.7,5195.7,8307.7,11744,14794,17751
94.737,96.737,224.74,934.74,2567.7,5092.7,7978.7,11257,14765,17531
94.737,95.737,206.74,854.74,2499.7,4879.7,7769.7,11085,14115,16762
94.737,94.737,208.74,840.74,2451.7,4784.7,7537.7,10695,13552,16397
94.737,98.737,179.74,813.74,2219.7,4575.7,7250.7,10329,13096,16012
94.737,96.737,171.74,721.74,2120.7,4389.7,6960.7,9919.7,12959,15729
94.737,97.737,172.74,686.74,1997.7,4193.7,6604.7,9561.7,12505,15231
94.737,94.737,169.74,623.74,1894.7,3984.7,6567.7,9460.7,12194,14936
94.737,96.737,154.74,672.74,1824.7,3732.7,6286.7,8939.7,11619,14364
94.737,95.737,154.74,622.74,1715.7,3667.7,5977.7,8535.7,11476,14163
94.737,94.737,150.74,592.74,1596.7,3518.7,5692.7,8139.7,11196,13752
94.737,94.737,145.74,554.74,1521.7,3483.7,5548.7,8174.7,10803,13044
94.737,94.737,143.74,504.74,1557.7,3183.7,5474.7,7914.7,10348,12935
94.737,94.737,132.74,506.74,1395.7,3044.7,5262.7,7588.7,10218,12754
94.737,95.737,128.74,478.74,1348.7,3004.7,4942.7,7419.7,10053,12399
94.737,94.737,132.74,433.74,1318.7,2793.7,4909.7,7070.7,9570.7,12114
94.737,94.737,130.74,414.74,1225.7,2674.7,4592.7,6875.7,9300.7,11647
94.737,94.737,124.74,383.74,1158.7,2579.7,4571.7,6679.7,9119.7,11495
94.737,94.737,125.74,364.74,1129.7,2450.7,4323.7,6507.7,8882.7,11136
94.737,94.737,122.74,343.74,1094.7,2356.7,4196.7,6247.7,8482.7,10613
94.737,94.737,115.74,338.74,1013.7,2290.7,4003.7,6100.7,8113.7,10490
94.737,95.737,107.74,310.74,986.74,2185.7,4020.7,5929.7,8216.7,10106
94.737,94.737,119.74,282.74,934.74,2027.7,3734.7,5814.7,7794.7,10032
94.737,94.737,117.74,317.74,910.74,2074.7,3611.7,5459.7,7579.7,9819.7
94.737,95.737,109.74,288.74,873.74,1931.7,3442.7,5460.7,7512.7,9565.7
94.737,94.737,110.74,288.74,818.74,1804.7,3325.7,5093.7,7200.7,9388.7
94.737,94.737,106.74,269.74,764.74,1754.7,3183.7,4885.7,7012.7,9093.7
94.737,94.737,108.74,250.74,674.74,1710.7,3021.7,4768.7,6679.7,8865.7
94.737,94.737,110.74,242.74,711.74,1666.7,3043.7,4689.7,6500.7,8617.7
94.737,94.737,102.74,234.74,690.74,1494.7,2914.7,4543.7,6369.7,8235.7
94.737,94.737,107.74,209.74,683.74,1556.7,2820.7,4369.7,6295.7,8092.7
94.737,94.737,109.74,233.74,639.74,1436.7,2681.7,4267.7,5953.7,7856.7
94.737,94.737,105.74,192.74,561.74,1372.7,2524.7,4270.7,5986.7,7679.7
94.737,94.737,101.74,201.74,581.74,1294.7,2489.7,3974.7,5709.7,7593.7
94.737,94.737,100.74,193.74,555.74,1279.7,2415.7,3866.7,5519.7,7099.7
94.737,94.737,101.74,193.74,515.74,1206.7,2294.7,3614.7,5338.7,7149.7
94.737,94.737,100.74,179.74,500.74,1182.7,2215.7,3616.7,5238.7,7129.7
94.737,94.737,101.74,176.74,470.74,1177.7,2145.7,3470.7,5064.7,6737.7
94.737,94.737,99.737,168.74,443.74,1043.7,2097.7,3400.7,4948.7,6645.7
94.737,94.737,97.737,161.74,409.74,1100.7,2009.7,3278.7,4800.7,6407.7
94.737,94.737,100.74,153.74,432.74,991.74,1919.7,3184.7,4754.7,6239.7
94.737,94.737,98.737,136.74,405.74,966.74,1857.7,3063.7,4473.7,6040.7
94.737,94.737,97.737,146.74,377.74,935.74,1815.7,3070.7,4382.7,6058.7
94.737,94.737,96.737,140.74,377.74,866.74,1723.7,2950.7,4320.7,5885.7
94.737,94.737,98.737,154.74,368.74,900.74,1701.7,2774.7,4243.7,5482.7
94.737,94.737,96.737,141.74,332.74,808.74,1634.7,2804.7,3973.7,5442.7
94.737,94.737,96.737,141.74,352.74,775.74,1586.7,2693.7,3902.7,5513.7
94.737,94.737,95.737,131.74,294.74,788.74,1528.7,2587.7,3818.7,5094.7
94.737,94.737,95.737,134.74,293.74,693.74,1460.7,2424.7,3789.7,5110.7
94.737,94.737,94.737,133.74,299.74,725.74,1433.7,2427.7,3650.7,5031.7
94.737,94.737,94.737,119.74,273.74,686.74,1381.7,2350.7,3541.7,4870.7
94.737,94.737,98.737,124.74,265.74,663.74,1311.7,2294.7,3458.7,4667.7
94.737,94.737,95.737,119.74,257.74,646.74,1257.7,2144.7,3274.7,4465.7
94.737,94.737,94.737,120.74,252.74,588.74,1215.7,2048.7,3243.7,4399.7
94.737,94.737,94.737,123.74,263.74,589.74,1158.7,1999.7,3033.7,4424.7
94.737,94.737,94.737,122.74,231.74,536.74,1155.7,2019.7,3009.7,4149.7
94.737,94.737,94.737,123.74,226.74,561.74,1156.7,1932.7,2954.7,4142.7
94.737,94.737,94.737,110.74,214.74,500.74,1102.7,1837.7,2896.7,4024.7
94.737,94.737,94.737,116.74,230.74,516.74,1069.7,1793.7,2760.7,3987.7
94.737,94.737,94.737,109.74,182.74,483.74,1023.7,1743.7,2676.7,3905.7
94.737,94.737,94.737,103.74,220.74,482.74,927.74,1695.7,2680.7,3770.7
94.737,94.737,94.737,118.74,201.74,462.74,881.74,1657.7,2601.7,3629.7
94.737,94.737,96.737,101.74,202.74,436.74,903.74,1556.7,2484.7,3546.7
94.737,94.737,95.737,114.74,187.74,430.74,871.74,1566.7,2365.7,3372.7
94.737,94.737,94.737,107.74,190.74,445.74,856.74,1454.7,2365.7,3299.7
94.737,94.737,94.737,109.74,184.74,367.74,880.74,1477.7,2321.7,3337.7
94.737,94.737,95.737,106.74,164.74,377.74,759.74,1378.7,2240.7,3333.7
94.737,94.737,94.737,104.74,195.74,371.74,743.74,1373.7,2178.7,3179.7
94.737,94.737,95.737,109.74,168.74,311.74,727.74,1297.7,2061.7,3033.7
94.737,94.737,94.737,102.74,166.74,357.74,731.74,1335.7,2053.7,3011.7
94.737,94.737,94.737,99.737,159.74,343.74,723.74,1230.7,1951.7,3018.7
94.737,94.737,94.737,100.74,157.74,335.74,683.74,1181.7,1935.7,2854.7
94.737,94.737,95.737,107.74,169.74,303.74,667.74,1162.7,1878.7,2725.7
94.737,94.737,94.737,107.74,150.74,334.74,613.74,1085.7,1819.7,2636.7
94.737,94.737,95.737,102.74,150.74,302.74,614.74,1112.7,1786.7,2668.7
94.737,94.737,94.737,102.74,136.74,294.74,578.74,1127.7,1718.7,2590.7
94.737,94.737,94.737,98.737,161.74,264.74,549.74,1075.7,1691.7,2548.7
94.737,94.737,95.737,103.74,134.74,278.74,538.74,1017.7,1611.7,2426.7
94.737,94.737,94.737,98.737,122.74,270.74,513.74,962.74,1580.7,2330.7
94.737,94.737,94.737,96.737,136.74,253.74,561.74,862.74,1512.7,2319.7
94.737,94.737,94.737,98.737,148.74,249.74,514.74,930.74,1517.7,2155.7
94.737,94.737,95.737,99.737,128.74,261.74,492.74,907.74,1458.7,2188.7
94.737,94.737,94.737,106.74,123.74,226.74,481.74,893.74,1462.7,2211.7
94.737,94.737,94.737,100.74,125.74,225.74,467.74,815.74,1341.7,2111.7
94.737,94.737,94.737,98.737,130.74,230.74,473.74,810.74,1393.7,2044.7
94.737,94.737,95.737,98.737,122.74,215.74,442.74,804.74,1337.7,1974.7
94.737,94.737,94.737,97.737,127.74,196.74,416.74,756.74,1259.7,1946.7
94.737,94.737,94.737,95.737,122.74,198.74,406.74,782.74,1209.7,1969.7
94.737,94.737,94.737,97.737,124.74,202.74,400.74,715.74,1273.7,1888.7
94.737,94.737,94.737,97.737,121.74,205.74,390.74,708.74,1185.7,1808.7
94.737,94.737,94.737,96.737,120.74,184.74,372.74,738.74,1214.7,1691.7
94.737,94.737,94.737,95.737,115.74,181.74,362.74,662.74,1098.7,1693.7
94.737,94.737,94.737,95.737,112.74,196.74,327.74,662.74,1116.7,1640.7
94.737,94.737,94.737,99.737,107.74,172.74,337.74,645.74,1046.7,1646.7
94.737,94.737,94.737,96.737,118.74,181.74,350.74,650.74,1079.7,1589.7
94.737,94.737,94.737,94.737,112.74,169.74,331.74,567.74,904.74,1591.7
94.737,94.737,94.737,96.737,119.74,172.74,300.74,540.74,973.74,1523.7
94.737,94.737,94.737,95.737,113.74,153.74,303.74,527.74,976.74,1453.7
94.737,94.737,94.737,97.737,107.74,166.74,309.74,506.74,939.74,1399.7
94.737,94.737,94.737,97.737,117.74,156.74,300.74,522.74,849.74,1400.7
94.737,94.737,94.737,97.737,108.74,152.74,307.74,528.74,867.74,1381.7
94.737,94.737,95.737,94.737,107.74,171.74,268.74,529.74,871.74,1396.7
94.737,94.737,94.737,94.737,104.74,150.74,250.74,479.74,844.74,1314.7
94.737,94.737,94.737,94.737,106.74,154.74,270.74,460.74,795.74,1267.7
94.737,94.737,94.737,95.737,109.74,145.74,264.74,470.74,791.74,1233.7
94.737,94.737,94.737,96.737,103.74,160.74,270.74,466.74,802.74,1184.7
94.737,94.737,94.737,94.737,104.74,137.74,233.74,417.74,771.74,1185.7
94.737,94.737,94.737,94.737,109.74,152.74,258.74,426.74,749.74,1152.7
94.737,94.737,94.737,94.737,107.74,138.74,238.74,425.74,729.74,1107.7
94.737,94.737,94.737,96.737,105.74,128.74,228.74,397.74,718.74,1137.7
94.737,94.737,94.737,96.737,101.74,130.74,233.74,397.74,697.74,1048.7
94.737,94.737,94.737,96.737,97.737,119.74,220.74,408.74,655.74,1083.7
94.737,94.737,94.737,95.737,106.74,127.74,224.74,398.74,681.74,1112.7
94.737,94.737,94.737,94.737,106.74,134.74,191.74,366.74,634.74,996.74
94.737,94.737,94.737,95.737,97.737,125.74,218.74,359.74,614.74,925.74
94.737,94.737,94.737,94.737,102.74,126.74,198.74,358.74,560.74,954.74
94.737,94.737,94.737,94.737,102.74,128.74,185.74,328.74,642.74,853.74
94.737,94.737,94.737,94.737,100.74,120.74,203.74,327.74,578.74,901.74
94.737,94.737,94.737,95.737,96.737,121.74,187.74,353.74,535.74,909.74
94.737,94.737,94.737,95.737,101.74,130.74,192.74,328.74,524.74,858.74
94.737,94.737,94.737,94.737,100.74,132.74,199.74,341.74,558.74,828.74
94.737,94.737,94.737,94.737,97.737,126.74,176.74,317.74,538.74,835.74
94.737,94.737,94.737,94.737,101.74,123.74,162.74,308.74,484.74,825.74
94.737,94.737,94.737,94.737,100.74,117.74,181.74,313.74,477.74,792.74
94.737,94.737,94.737,94.737,97.737,111.74,163.74,313.74,473.74,778.74
94.737,94.737,94.737,95.737,98.737,123.74,157.74,295.74,431.74,752.74
94.737,94.737,94.737,94.737,94.737,115.74,150.74,282.74,443.74,706.74
94.737,94.737,94.737,95.737,96.737,125.74,152.74,266.74,448.74,704.74
94.737,94.737,94.737,96.737,96.737,104.74,153.74,254.74,445.74,694.74
94.737,94.737,94.737,94.737,97.737,118.74,160.74,274.74,436.74,669.74
94.737,94.737,94.737,95.737,97.737,117.74,148.74,273.74,430.74,658.74
94.737,94.737,94.737,95.737,98.737,112.74,165.74,273.74,430.74,690.74
94.737,94.737,94.737,94.737,97.737,107.74,155.74,236.74,398.74,592.74
94.737,94.737,94.737,94.737,96.737,111.74,150.74,234.74,377.74,642.74
94.737,94.737,94.737,94.737,97.737,108.74,137.74,247.74,385.74,597.74
94.737,94.737,94.737,94.737,98.737,109.74,147.74,219.74,385.74,593.74
94.737,94.737,94.737,94.737,95.737,102.74,141.74,221.74,416.74,610.74
94.737,94.737,94.737,94.737,96.737,108.74,142.74,225.74,362.74,553.74
94.737,94.737,94.737,94.737,95.737,108.74,156.74,191.74,332.74,584.74
94.737,94.737,94.737,94.737,95.737,107.74,132.74,232.74,374.74,556.74
94.737,94.737,94.737,94.737,95.737,106.74,138.74,216.74,370.74,535.74
94.737,94.737,94.737,94.737,95.737,110.74,132.74,217.74,344.74,543.74
94.737,94.737,94.737,94.737,95.737,102.74,126.74,203.74,351.74,528.74
94.737,94.737,94.737,94.737,96.737,108.74,132.74,200.74,319.74,512.74
94.737,94.737,94.737,94.737,97.737,102.74,124.74,198.74,308.74,490.74
94.737,94.737,94.737,94.737,95.737,100.74,124.74,181.74,310.74,469.74
94.737,94.737,94.737,94.737,94.737,110.74,140.74,192.74,312.74,470.74
94.737,94.737,94.737,94.737,96.737,98.737,118.74,207.74,318.74,464.74
94.737,94.737,94.737,94.737,94.737,101.74,120.74,185.74,278.74,474.74
94.737,94.737,94.737,94.737,95.737,104.74,122.74,193.74,276.74,447.74
94.737,94.737,94.737,94.737,95.737,101.74,123.74,183.74,286.74,419.74
94.737,94.737,94.737,94.737,94.737,102.74,130.74,172.74,260.74,448.74
94.737,94.737,94.737,94.737,94.737,102.74,115.74,181.74,282.74,410.74
94.737,94.737,94.737,94.737,96.737,96.737,122.74,180.74,283.74,429.74
94.737,94.737,94.737,94.737,94.737,99.737,119.74,156.74,241.74,417.74
94.737,94.737,94.737,94.737,94.737,97.737,117.74,162.74,248.74,404.74
94.737,94.737,94.737,94.737,94.737,101.74,133.74,153.74,266.74,381.74
94.737,94.737,94.737,94.737,95.737,98.737,111.74,151.74,250.74,388.74
94.737,94.737,94.737,94.737,94.737,99.737,125.74,169.74,242.74,359.74
94.737,94.737,94.737,94.737,95.737,100.74,129.74,154.74,245.74,380.74
94.737,94.737,94.737,94.737,94.737,99.737,123.74,151.74,231.74,363.74
94.737,94.737,94.737,94.737,94.737,101.74,108.74,151.74,208.74,366.74
94.737,94.737,94.737,94.737,94.737,98.737,107.74,149.74,233.74,337.74
94.737,94.737,94.737,94.737,94.737,96.737,109.74,153.74,218.74,371.74
94.737,94.737,94.737,94.737,94.737,99.737,111.74,148.74,230.74,323.74
94.737,94.737,94.737,94.737,96.737,102.74,117.74,143.74,195.74,325.74
94.737,94.737,94.737,94.737,95.737,96.737,117.74,151.74,224.74,312.74
94.737,94.737,94.737,94.737,94.737,99.737,106.74,132.74,219.74,302.74
94.737,94.737,94.737,94.737,95.737,97.737,103.74,141.74,202.74,289.74
94.737,94.737,94.737,94.737,94.737,96.737,113.74,144.74,189.74,308.74
94.737,94.737,94.737,94.737,95.737,97.737,108.74,128.74,188.74,319.74
94.737,94.737,94.737,94.737,94.737,100.74,101.74,145.74,200.74,297.74
94.737,94.737,94.737,94.737,94.737,99.737,106.74,141.74,182.74,260.74
94.737,94.737,94.737,94.737,95.737,97.737,110.74,142.74,206.74,274.74
94.737,94.737,94.737,94.737,94.737,99.737,105.74,127.74,186.74,274.74
94.737,94.737,94.737,94.737,94.737,97.737,102.74,134.74,184.74,271.74
94.737,94.737,94.737,94.737,94.737,95.737,107.74,129.74,177.74,251.74
94.737,94.737,94.737,94.737,94.737,95.737,101.74,133.74,181.74,262.74
94.737,94.737,94.737,94.737,94.737,95.737,102.74,131.74,175.74,275.74
94.737,94.737,94.737,94.737,95.737,94.737,103.74,123.74,167.74,263.74
94.737,94.737,94.737,94.737,95.737,94.737,104.74,130.74,174.74,249.74
94.737,94.737,94.737,94.737,95.737,97.737,109.74,121.74,154.74,244.74
94.737,94.737,94.737,94.737,94.737,96.737,107.74,122.74,169.74,237.74
94.737,94.737,94.737,94.737,94.737,95.737,97.737,118.74,165.74,237.74
94.737,94.737,94.737,94.737,94.737,95.737,107.74,126.74,153.74,221.74
94.737,94.737,94.737,94.737,94.737,98.737,102.74,118.74,152.74,253.74
94.737,94.737,94.737,94.737,94.737,95.737,107.74,122.74,154.74,238.74
94.737,94.737,94.737,94.737,94.737,95.737,99.737,112.74,158.74,222.74
94.737,94.737,94.737,94.737,94.737,97.737,98.737,126.74,146.74,224.74
94.737,94.737,94.737,94.737,94.737,94.737,97.737,117.74,158.74,223.74
94.737,94.737,94.737,94.737,94.737,95.737,99.737,118.74,141.74,206.74
94.737,94.737,94.737,94.737,94.737,95.737,100.74,117.74,150.74,215.74
94.737,94.737,94.737,94.737,94.737,95.737,100.74,103.74,147.74,195.74
94.737,94.737,94.737,94.737,94.737,94.737,98.737,113.74,143.74,196.74
94.737,94.737,94.737,94.737,94.737,96.737,99.737,110.74,138.74,194.74
94.737,94.737,94.737,94.737,94.737,97.737,102.74,111.74,151.74,200.74
94.737,94.737,94.737,94.737,94.737,94.737,98.737,109.74,146.74,204.74
94.737,94.737,94.737,94.737,94.737,94.737,106.74,107.74,151.74,195.74
94.737,94.737,94.737,94.737,94.737,96.737,101.74,103.74,131.74,191.74
94.737,94.737,94.737,94.737,95.737,94.737,98.737,110.74,126.74,193.74
94.737,94.737,94.737,94.737,94.737,96.737,99.737,114.74,130.74,190.74
94.737,94.737,94.737,94.737,94.737,96.737,97.737,106.74,142.74,163.74
94.737,94.737,94.737,94.737,94.737,95.737,100.74,104.74,132.74,181.74
94.737,94.737,94.737,94.737,94.737,96.737,101.74,105.74,123.74,162.74
94.737,94.737,94.737,94.737,94.737,94.737,97.737,105.74,131.74,183.74
94.737,94.737,94.737,94.737,94.737,95.737,100.74,106.74,129.74,168.74
94.737,94.737,94.737,94.737,94.737,94.737,95.737,107.74,124.74,154.74
94.737,94.737,94.737,94.737,94.737,95.737,98.737,107.74,126.74,159.74
94.737,94.737,94.737,94.737,94.737,97.737,95.737,104.74,134.74,169.74
94.737,94.737,94.737,94.737,94.737,94.737,96.737,109.74,125.74,167.74
94.737,94.737,94.737,94.737,94.737,94.737,95.737,102.74,121.74,167.74
94.737,94.737,94.737,94.737,94.737,94.737,95.737,102.74,134.74,166.74
94.737,94.737,94.737,94.737,94.737,94.737,98.737,101.74,120.74,164.74
94.737,94.737,94.737,94.737,94.737,94.737,97.737,109.74,126.74,158.74
