,,bg,bg,bg,no_bg,no_bg,no_bg
,,A1,tau1,tau2,A1,tau1,tau2
4,97,0.4974975686114476,2.380763236019389,3.126057321349736,0.49803284017234495,2.408391941626594,3.08453918864579
4,98,0.4971464122162864,2.37664979497606,3.135592941315492,0.49768787543476456,2.4034971476530114,3.0949847940588815
4,99,0.492807676480157,2.46368464593857,3.0792363964667966,0.49313629778889023,2.499402934329377,3.0300506762744495
5,0,0.4935466929125294,2.4616419314440128,3.0726871164708864,0.49387682386878357,2.4977378238687957,3.0230061303236697
5,1,0.4960898062021835,2.4201691904112166,3.0936648238151196,0.4965349257161244,2.451605867325099,3.048449494829644
5,2,0.4935989745983922,2.4872798291980502,3.0396507451160137,0.4938156111325214,2.52845186686716,2.9849594701685325
5,3,0.4991095552126706,2.3197916180871947,3.1831728006469255,0.4997377938497587,2.3424397152118877,3.1467986330187383
5,4,0.4980412313449154,2.3729167398936544,3.1292542844783564,0.4985860393961268,2.399747051226283,3.0886266908557922
5,5,0.49994369179147474,2.3500533926247487,3.134635905896488,0.50052902097391,2.3757244889802873,3.094972535371684
5,6,0.49444514742660667,2.438521929699674,3.09079667539313,0.4948472062739434,2.471502816817887,3.0441624202282376
5,7,0.494556032080339,2.4636735629418074,3.0576507397078747,0.494868202025093,2.501028666252335,3.006601369027689
5,8,0.4919573204362045,2.501878311254796,3.0414884683115098,0.492121918225244,2.5448972732092403,2.985106463902066
5,9,0.50030908900954,2.3388844190304567,3.1442320998332365,0.5009084367501462,2.363540670520611,3.1056778703873382
5,10,0.4931380058179464,2.5138611481300215,3.0117625273780275,0.4932065061846175,2.56180331079661,2.950364412950954
5,11,0.4939011890709764,2.439740664378185,3.0959769205194267,0.4943025721358708,2.472443583108378,3.0497025498114785
5,12,0.4985549542112832,2.3324615056648765,3.174017695553268,0.49916787186629263,2.355938806881399,3.1367855177323616
5,13,0.5014935570134242,2.294469348330286,3.185711962276092,0.5021526350606388,2.316170412420218,3.1501534259052657
5,14,0.4921711301980514,2.4796385120446898,3.066944409051605,0.4924411279335431,2.5177620641618663,3.015433152996071
5,15,0.4961355771391548,2.4079575553533306,3.1085270955885878,0.49661323363171944,2.437882310094371,3.064820172138958
5,16,0.49542395507942766,2.458796929177714,3.053089558373514,0.4957470117466763,2.49605755666364,3.0020242536535062
5,17,0.49895584572713414,2.344972433696105,3.1532591556368597,0.4995491060357638,2.3696494882109587,3.114753387930045
5,18,0.4936084646115819,2.4707004985292924,3.0604798561976176,0.49390173462232495,2.50853517663655,3.0090571298853095
5,19,0.49583897123674103,2.4230927326626808,3.0930700052194817,0.49627751956167576,2.4547789563877105,3.0476206950900226
5,20,0.4928664072188793,2.4971899159374935,3.036180861567259,0.4930420862582638,2.539998417071096,2.9799275782568833
5,21,0.49475717036994843,2.436736359765218,3.089197790112313,0.4951625453918443,2.4696672983628254,3.0425856539936342
5,22,0.49040755479158826,2.567886469157345,2.977242110447275,0.49003072108612356,2.633120454350866,2.899482481186012
5,23,0.49540920710791775,2.425558857220466,3.0952637269203573,0.49584391054129756,2.4573533012914472,3.0497252906819763
5,24,0.4942276207362346,2.418430284404391,3.1188672695496877,0.49468654459276107,2.448401376593089,3.075332932608185
5,25,0.49704134711635134,2.397817090878344,3.110148370565988,0.4975381308594636,2.4269481843140266,3.0672075873244697
5,26,0.4920908549048148,2.5471700478969583,2.9826185938010457,0.49189654270411515,2.6059016092005463,2.9108191119715228
5,27,0.4972433414140896,2.409910666944212,3.0923739697089365,0.497709189524604,2.440659833982959,3.0477714527812925
5,28,0.4992401073929535,2.3328555585666844,3.16505532796892,0.4998496164710597,2.3565502517023615,3.1275902587995805
5,29,0.4965890644695733,2.3901509217040093,3.125421283804369,0.49710531927582247,2.4181888966444562,3.0836207653118928
5,30,0.4967174937838531,2.3936751333389163,3.1193823665740914,0.4972243640593405,2.4221037491563724,3.0772041841405913
5,31,0.4991962384606782,2.314058081736978,3.189345503929953,0.4998303472062481,2.33626136222662,3.153460698337587
5,32,0.4925077024805006,2.4949909042756793,3.0433904563936953,0.49270055337916846,2.5366978996695564,2.988316617409034
5,33,0.49899189897910884,2.3329761975565986,3.1679692796349745,0.49960301832679854,2.356644785147946,3.1305172496918137
5,34,0.4985449799234345,2.3478470387353076,3.1547031215169707,0.4991354490523831,2.3726510171051434,3.116071859537028
5,35,0.4961748261170653,2.3911176255573143,3.129317193551134,0.49669179805583924,2.4191209203881776,3.087552097988955
5,36,0.5014932594643554,2.3092453974676834,3.1670478221561074,0.5021324684724554,2.3319365665715543,3.1304840707248336
5,37,0.4967089553897428,2.4122183412340834,3.096060631368973,0.49717406647034224,2.4431363643244537,3.0512535286340614
5,38,0.49810234521735225,2.351186615232952,3.1559522579335124,0.4986879635100067,2.376085873347113,3.117260731043649
5,39,0.4993715951895057,2.348614996570427,3.14352084040679,0.49995901100929874,2.3738314490457477,3.104406037722783
5,40,0.500581266417806,2.3071334785203508,3.1809829914649304,0.5012249223610475,2.329389318065551,3.1449139362660024
5,41,0.49493769725776904,2.4079820378298766,3.12329486111914,0.4954196051350405,2.4371255006589676,3.0805224494446373
5,42,0.49773435599999044,2.3559913365380125,3.154428290053787,0.498312712074447,2.3811626045789818,3.1154827549519686
5,43,0.4986901523931969,2.372650924718672,3.121572825713032,0.4992376269394172,2.3999964046187166,3.080262014563587
5,44,0.49435942371143116,2.4763654528083157,3.044045002448897,0.4946183511757997,2.5159166463707927,2.9908785313251003
5,45,0.4989385325369033,2.345460953995827,3.1528554284804877,0.49953180561147287,2.3702064989343388,3.114263433789644
5,46,0.4981816610200126,2.3972258082824522,3.096807804350916,0.49867652818157393,2.4270524594817924,3.053012084641143
5,47,0.4979593720371958,2.389410973026679,3.1094268555882687,0.49847157123125707,2.4180666740196886,3.066896466974489
5,48,0.4963023771766485,2.4015570251166976,3.114552841036824,0.4967928994062825,2.430670712341774,3.0717111627991596
5,49,0.4980337931522836,2.3949875453710074,3.101462277988972,0.49853584799219813,2.424537031303565,3.0579279009517246
5,50,0.4948700344773973,2.4526673685877034,3.0676765304112137,0.4952201451277074,2.48805524500718,3.0186503300862535
5,51,0.4989103177722214,2.3382418383178396,3.1623248454061694,0.49951317918441196,2.362286207867615,3.1244999272863545
5,52,0.4958909704818569,2.4250900131772855,3.0899043325638957,0.4963246056630258,2.4571900545257206,3.0439927472768913
5,53,0.4982317719281339,2.3684727847935316,3.1325144579203856,0.49878375664137115,2.3949051862044053,3.0923011588197045
5,54,0.49380291970119633,2.45324283655779,3.080132721700224,0.49415982865056296,2.4878905312339907,3.0319505706815058
5,55,0.4952925236624283,2.398695961749275,3.130643408629243,0.4957943267172243,2.4269577088427035,3.0887387283396683
5,56,0.4933209618181872,2.434932174243053,3.1092200468351914,0.49374079070309007,2.4665714235497402,3.064061433558699
5,57,0.49572381811375155,2.401075555063642,3.122308580791257,0.49621714685440804,2.4297556376858087,3.079980392596725
5,58,0.49666387524574485,2.4127689234686205,3.0959220314226283,0.4971265672893023,2.4436375005835336,3.051207194249761
5,59,0.49435361178863174,2.45917096731021,3.065839836792817,0.49468598808120623,2.4955137045271645,3.0158265492332443
5,60,0.4996339254892021,2.335545126315138,3.156791963321398,0.5002423073766512,2.359763603731114,3.11867898207209
5,61,0.4905366177057055,2.530108477032155,3.0233748841079255,0.4905468063622692,2.5790242451331578,2.9614506650435994
5,62,0.49582784737193386,2.4250249186562556,3.090766379575933,0.4962614836749274,2.4570211917911675,3.044985985251702
5,63,0.4990133249689371,2.3869655517078976,3.0994960280628203,0.49952890556061025,2.41604848733971,3.056383707838674
5,64,0.4971920497996488,2.3907906625676207,3.117163637556986,0.4977055963596755,2.4192799169570467,3.074826725912757
5,65,0.49362546125069273,2.4935063327589715,3.031457288378648,0.49380953643987346,2.536499215806688,2.9748679984748425
5,66,0.5014284230502012,2.307026055641086,3.17065278266325,0.5020716002258964,2.3295714841855397,3.1342237184635042
5,67,0.49269629792613406,2.4762542550391027,3.0647324073617552,0.49297583691536795,2.514243009749161,3.013284630018628
5,68,0.4949502768696463,2.4409748057777,3.0814572906267608,0.4953413326207216,2.474749272486284,3.03395651035964
5,69,0.4998022880647454,2.3171497346465375,3.1779524288046415,0.5004304582494721,2.3397385895817147,3.141653918701903
5,70,0.49734074744896484,2.3649911613561865,3.147920912792675,0.49790289766903506,2.390750305337931,3.108432564266607
5,71,0.4931401675186131,2.4683306295418137,3.069258888864791,0.49344807621219205,2.5052678951058547,3.018789533618262
5,72,0.4962256586962626,2.433670132992271,3.0749296027447968,0.4966317666520854,2.4672940615581203,3.0274400507745836
5,73,0.4989260127095259,2.342147530873688,3.1571964123210674,0.49952524481338295,2.366632201223407,3.1188602753534
5,74,0.5003110803280113,2.343701866149119,3.1381213188262014,0.5009031704982185,2.3688056612280834,3.099091203384326
5,75,0.4938081176690343,2.450693258510121,3.0832896009455473,0.494175310686773,2.485113552646952,3.0352676240729957
5,76,0.5019627363480818,2.286849729816049,3.1895420998563138,0.5026298581754586,2.3081754346615866,3.154358317617566
5,77,0.49564815152092534,2.431532897026713,3.084764418860917,0.49606303683250214,2.464285001846685,3.0382606442141453
5,78,0.49545447004623455,2.4108377934905607,3.1133027360114105,0.49592636621231684,2.4405826655364415,3.069894027639664
5,79,0.49508665669319607,2.413650203319602,3.1142938008949597,0.49555343399605795,2.4435372430799633,3.0707685873485544
5,80,0.4975126854446772,2.385834661717055,3.1194636012373964,0.4980336310176935,2.4138062280533936,3.0776892151970254
5,81,0.49585731449094067,2.396243483141711,3.126764139046904,0.49636516827819366,2.4247104073055556,3.084525617617957
5,82,-0.5066636038179154,2.791735881671139,2.7876929047428542,0.6011691961445694,2.774991574807589,2.774218337029107
5,83,0.49876889260802837,2.360665508524107,3.135742465612907,0.49933586692749204,2.3866912779486005,3.0958576086186786
5,84,0.49585816368070235,2.4072118139228884,3.1128964469207303,0.49633850919307604,2.4368485734635263,3.06952001103326
5,85,0.5005476109911713,2.3093523809182552,3.1785954937772507,0.501189593986506,2.3317981020428897,3.142307030211831
5,86,0.4966653523255609,2.3890399306080257,3.125882277320702,0.49718478396882515,2.4170592498108454,3.084066317252713
5,87,0.49366210441155367,2.469943615317582,3.060773126281652,0.493958111383727,2.5077074369990413,3.0094063990867945
5,88,0.49717816915626,2.3425854507894894,3.1782361468390987,0.49777832991847687,2.3663516480815714,3.140796381875435
5,89,0.49660049614931473,2.4015819537907483,3.1108385258176408,0.49709098312605093,2.4309592074292268,3.067664328108221
5,90,0.4992951005573338,2.368428568815743,3.119433665310562,0.49984662612197267,2.3954988960634354,3.07842051089309
5,91,0.49454973537529867,2.4765697142877925,3.0414359277353467,0.49480540769680936,2.516381660491209,2.9879801130874286
5,92,0.49448404404894064,2.4701017477157534,3.0504193048251773,0.49476925335892813,2.5084769187289795,2.998413359374115
5,93,0.49866488765153355,2.355467619918144,3.143594164789022,0.4992416103242,2.380974209935485,3.104244891723042
5,94,0.4972460124906261,2.3571681725704194,3.1589746208600737,0.4978214541326788,2.382141765061243,3.120314850752805
5,95,0.49723520560027434,2.4111729138854403,3.0908800112772417,0.4976993392861852,2.4422075026758328,3.0459378579783514
5,96,0.49751020200023943,2.3689625274643844,3.1408100269662507,0.49806601101408976,2.3952496851026006,3.100733193825431
5,97,0.4973454494895136,2.3813096527631985,3.1272463703202633,0.49787576876332484,2.4086683169425425,3.086130772310379
5,98,0.49717318998865456,2.37820309515379,3.133299456985019,0.49771249527258554,2.405276102695541,3.092433385589694
5,99,0.4971710511429602,2.3624530195062214,3.1532239944257863,0.4977407917708436,2.388007861721212,3.113906826884912
6,0,0.497732748736361,2.3725336964150094,3.1335488848000623,0.4982800512486445,2.399220732503811,3.093072026469661
6,1,0.49113574054487225,2.529700733381453,3.016488622386291,0.49113382462668714,2.5795273541158266,2.953562537067326
6,2,0.4964873863434138,2.3957609774433366,3.119589627282808,0.49699075579935514,2.424337832564013,3.0772634237323895
6,3,0.49524025493461776,2.4109047932798666,3.1158645982815627,0.49571369840433555,2.4405822399751416,3.0725218903806573
6,4,0.4947456347798496,2.4467056935823535,3.0767451605631533,0.49511830785054717,2.481140865418805,3.028636400999973
6,5,0.494233792891113,2.480523910895589,3.040343443345393,0.49447496094006915,2.5209469080385887,2.986292287353029
6,6,0.49657371734052896,2.3942749870259044,3.1204003757264287,0.497080927673157,2.4227634280828316,3.0781427756544537
6,7,0.4918653104578702,2.516703893890744,3.0238952522292695,0.4919406516227467,2.5634529420885457,2.9639024070373674
6,8,0.4961536198581335,2.432639707760158,3.07712155312775,0.49656156850413047,2.4659112210009324,3.030047225393645
6,9,0.4970348278948234,2.3954978151321913,3.113158955710481,0.49753728419428683,2.42437128645716,3.070473587704649
6,10,0.4950962073875341,2.452818485343664,3.0646913505865485,0.49544437689383003,2.4885773301351377,3.015213332932502
6,11,0.49754497000415615,2.387184354166527,3.1173593958467807,0.49806543497873307,2.4154775614558703,3.0751846259668354
6,12,0.49672521572304656,2.402484021743715,3.1081580525709294,0.4972123199681082,2.431996602965132,3.064854579353283
6,13,0.4943227059729661,2.4395839054811224,3.0909677704895953,0.4947201992709049,2.472600025134811,3.0443213253482577
6,14,0.4952680021273443,2.4031641886999573,3.125301106487752,0.4957597817978709,2.431926690619821,3.082887497086542
6,15,0.4961474863591531,2.4362817918344164,3.072595803952564,0.49654445384456153,2.4701698666903638,3.024878261352489
6,16,0.4976895102185464,2.360066774932306,3.1498335154965154,0.49826044140580367,2.3855664397299368,3.1105645502401367
6,17,0.4970405325985178,2.392833784054669,3.1164541066863625,0.49754973824799426,2.4214504312711225,3.074009772077942
6,18,0.4966020904072229,2.3937386858744825,3.120727481542358,0.49711174560065063,2.4222696189382718,3.0783856106945913
6,19,0.4954288710521092,2.430932184697079,3.088232202500136,0.4958476386257928,2.463500829056009,3.0419123688831204
6,20,0.49150101228487825,2.558609719336003,2.97545294522439,0.4911963030890647,2.621513297976772,2.899745860140719
6,21,0.4929980455051635,2.4543368077309924,3.0886941890453734,0.4933590996425133,2.4886898995165305,3.0408327423636305
6,22,0.4964455259264644,2.411127527114304,3.100693178216157,0.4969133610883381,2.4416365394135924,3.056366930407523
6,23,0.495498002582975,2.4067425820209296,3.117938824877139,0.49598111196959105,2.4361123675689687,3.074865306380203
6,24,0.49570421215782257,2.436035451522136,3.0783833349333385,0.4961054624666351,2.4695852286157627,3.0310400876780013
6,25,0.49592383199308254,2.406019463007343,3.1135915790552313,0.49640582723884785,2.4354836991523605,3.0704122811328625
6,26,0.4954065896265062,2.426554717279231,3.09403787349836,0.49583833618372697,2.4584801563418486,3.0483699053618767
6,27,0.49661412757592976,2.3762573585493887,3.1426642218948992,0.49715806333514334,2.40281444852258,3.102392630043737
6,28,0.493306009791084,2.453690372632377,3.0857062492381933,0.493666505508603,2.4881508251207305,3.037715785198517
6,29,0.4969954907081381,2.3768867908321503,3.137157617424618,0.4975366620904738,2.4036714229915095,3.096631832716406
6,30,0.4960766963769019,2.376089114797604,3.1495162486718993,0.49662078981478336,2.402283550367351,3.1097010523836257
6,31,0.4955185796148227,2.4363909329197164,3.080227510846251,0.49592074276189163,2.4699321290633796,3.0328839737512925
6,32,0.498979645183272,2.3560629017931465,3.138953439215302,0.4995539619393654,2.381733512537607,3.0994262634936836
6,33,0.4964640311597021,2.3967417100353416,3.118639181096041,0.49696544965677864,2.425410410031663,3.0762252336123797
6,34,0.49817848349077704,2.3412641717826146,3.167547559348524,0.4987767569479845,2.365217549726428,3.1298944300132474
6,35,0.4983553489991326,2.3923639427470245,3.1008042606984696,0.49886126813329207,2.4217208763242852,3.057465090454514
6,36,0.495542035375945,2.431606703639412,3.08598212278327,0.49595769316448124,2.4643256770899775,3.039510277962736
6,37,0.4986946337481161,2.311664053511482,3.19856683771187,0.49933548557852486,2.3336491059994873,3.162874162482643
6,38,0.49604668516257056,2.4489783647463508,3.0578006812999585,0.49640148651274674,2.4850054000811843,3.0079016206631453
6,39,0.49343856138672687,2.455796824211354,3.081407336427149,0.493789996741458,2.4906381975072627,3.0330476735751737
6,40,0.4971058528819162,2.3695394009575503,3.145076641399659,0.4976622966273139,2.395728869964126,3.105114900687951
6,41,0.4960904736140825,2.408038733387512,3.108981756853037,0.49656802328046784,2.4379402954567326,3.0653050336086247
6,42,0.5003921103405629,2.296052123186274,3.1973198137527086,0.5010484386386945,2.3174519382791736,3.1621754172573646
6,43,0.4983557068633573,2.3477861015154686,3.1571182596079908,0.4989466408213615,2.3725067318281434,3.1185863137273726
6,44,0.49462511763680517,2.449449349091462,3.074767780835825,0.4949899282170621,2.4843234147668825,3.0262009811097696
6,45,0.4986987196618568,2.3704644831727872,3.124229570437039,0.4992487281991913,2.397492809700149,3.083287688136806
6,46,0.4975236245245523,2.3884824497519808,3.1159835143026657,0.4980401257047648,2.4168364593709692,3.0737805711493498
6,47,0.4896518785380107,2.579539620176895,2.971855143566298,0.48913556740247766,2.6500200173500335,2.889190261872301
6,48,0.497941178118152,2.371694093236998,3.132034978820049,0.49848963219126696,2.3984077867242997,3.091509236295851
6,49,0.4950617310281379,2.439594932275434,3.0818236013968066,0.4954556674699795,2.4731590434236397,3.034552517677493
6,50,0.4945087182002679,2.420107241142152,3.1132758002423495,0.49496288468369254,2.450546102083847,3.069209146032077
6,51,0.4976988780872667,2.3604772482420704,3.149199330352453,0.49826905269069816,2.3860193875193927,3.109885706375433
6,52,0.495270662376168,2.405442807249087,3.1223895532032238,0.49575816880519324,2.4345474153382267,3.0795965118718187
6,53,0.4978151055582614,2.366113376742402,3.140642730692565,0.4983776562079689,2.3923834162174042,3.100503871724518
6,54,0.49774984988181675,2.3581256234625485,3.1515404316727076,0.49832493737236744,2.3835178995853186,3.112355903809242
6,55,0.49647377155362904,2.4160796841904246,3.0940876636417567,0.49692774250616834,2.4471962521745874,3.0491672790475075
6,56,0.4960757126190949,2.4055580573423345,3.112298176913286,0.49655570876724076,2.4350071424759916,3.0691382792565802
6,57,0.4943903175842129,2.458366953046195,3.066402535698218,0.4947246868136468,2.4945750342812896,3.01652690985326
6,58,0.49547481997268283,2.4373991713298295,3.079494316968433,0.4958730139110545,2.470951362788792,3.0321859223661645
6,59,0.4977356808938773,2.3732087043575305,3.1326599151981624,0.4982808236104487,2.399959266283894,3.092119080999431
6,60,0.49546658561389,2.4126040401164786,3.110921513708428,0.49593620013472856,2.4427414723286014,3.0670450178619566
6,61,0.49215880674149515,2.5180006422260512,3.018631327636125,0.49221913017330743,2.5654668616037695,2.957917400424931
6,62,0.49385410913715794,2.467273483448886,3.0617742151418468,0.49415774781336624,2.5044565180708194,3.0110471195630053
6,63,0.4981510310894372,2.3793867955013113,3.119723653775195,0.4986853271252215,2.4071090418175567,3.078098679848867
6,64,0.4939091998960017,2.4555489765456104,3.075906159463135,0.49425825184993316,2.4908384334991003,3.027009986378387
6,65,0.4955044933157335,2.43328589374792,3.084324385542898,0.49591539725087447,2.4662366090585546,3.037618859438586
6,66,0.4991022309655345,2.3267383957704992,3.1744867793615983,0.49972190726291005,2.349947693815412,3.1375089936896994
6,67,0.4951070709781933,2.4439430456676785,3.0757702379854877,0.4954857427440843,2.4781553239041454,3.027868924810444
6,68,0.49615121580155985,2.4117358335825223,3.1035603774467364,0.4966191622758489,2.4421437627250806,3.059362842529929
6,69,0.49722671789636325,2.383825548073057,3.1255347689292745,0.4977530079388144,2.4114380074237807,3.0841479045656808
6,70,0.4942937396913363,2.4420918665331213,3.088157149777226,0.49468477657371757,2.475419947044686,3.041220083753965
6,71,0.49442951585074235,2.465224909994069,3.0572539199209743,0.49473616716237556,2.502676666745645,3.006149683452982
6,72,0.4964828392307136,2.3778116396364943,3.142322560844904,0.49702354700033624,2.4044290881345916,3.1020144518942017
6,73,0.49763453804709357,2.3861836187094787,3.117517312808086,0.4981538090581744,2.4142284613342686,3.0756709001764215
6,74,0.49645228934256747,2.4097912471831324,3.1022977268338523,0.4969238247964837,2.440146064169199,3.0581222774508054
6,75,0.49268805241500785,2.4932865141004386,3.0433156297374357,0.49288734539692186,2.5349327850936594,2.9882388274504654
6,76,0.49533351830552347,2.4115586928736668,3.113886222925193,0.4958057757461049,2.4414377919075694,3.070303335213402
6,77,0.49937101259623906,2.335259213938226,3.16040139770124,0.4999779172722088,2.3592513207889096,3.122592296483613
6,78,0.49463592532649575,2.4421187331185292,3.0838954600057282,0.4950260375693056,2.47589658466207,3.0364005317752576
6,79,0.49614582404298696,2.3798840024233106,3.143869747839445,0.4966843532432078,2.406595757236232,3.1034691191492043
6,80,0.49729090466764814,2.4035333969460466,3.0998433383457953,0.49777289204761704,2.433507651896889,3.0560203342977794
6,81,0.49694960814556083,2.4101573397184213,3.095691215073644,0.4974180904223256,2.4408950137924346,3.0510701503767788
6,82,0.49748579554671596,2.399320611694999,3.1027580015156757,0.4979765897485759,2.428852052196291,3.0593853298951332
6,83,0.49396456055584365,2.4682624622367424,3.059160422679939,0.4942642032295269,2.5059688525841755,3.0078211092668763
6,84,0.49338639627372527,2.4458548401811204,3.0946122871304795,0.4937728031582453,2.4791771492899035,3.047739729082681
6,85,0.4970046618434841,2.3832559380200258,3.128995901410336,0.4975332153692871,2.4107061740557265,3.0877879639622146
6,86,0.4978992270204976,2.3793916479381956,3.122828172936838,0.49843377274322287,2.406952170526474,3.0814045761112685
6,87,0.4994955465553485,2.3369379758124547,3.1567414769153976,0.5000994464842118,2.361105370656272,3.1187486837256535
6,88,0.4941812635605567,2.4446086109491056,3.086366896868211,0.49456615608230375,2.4783702407373225,3.0389581432009325
6,89,0.4982581051173077,2.35501803761882,3.1491877301936055,0.49883507252129067,2.3802383281992006,3.110196924052617
6,90,0.49852856367735937,2.3454178226929034,3.1579749844436433,0.4991198082575885,2.36986386002164,3.119785767951848
6,91,0.4964321302185262,2.3639797638350015,3.160423788257239,0.49699893356009806,2.389275652588946,3.121463144735988
6,92,0.4961248192762277,2.41321617338141,3.102016441286398,0.49658808197303533,2.443725396479271,3.057748360805581
6,93,0.4987582751542704,2.339525495104539,3.1625812070005677,0.4993583859660702,2.3635715247082496,3.1247879795966416
6,94,0.4977896439302055,2.374162677734238,3.1307881058103244,0.4983339850328014,2.4010638237333417,3.0900769523972773
6,95,0.49537033094084776,2.434547499023472,3.084387986080716,0.49577780427052914,2.467552800081571,3.037654877319898
6,96,0.49707147966611426,2.3918433397588927,3.117322995991445,0.49758311527806176,2.420385468752402,3.074942716539863
6,97,0.4971137082275837,2.378820067735561,3.1332548324884946,0.497650560054652,2.405849072147563,3.0924745233293978
6,98,0.4962326701194795,2.407060663676239,3.1084606613827677,0.4967108277930421,2.4368366608691705,3.064936147114808
6,99,0.4953993818411749,2.4405493287851256,3.0764464369103686,0.4957863611157093,2.474470381240701,3.028797565827247
7,0,0.497361206605098,2.3792442647281273,3.129661090218573,0.49789677214444716,2.4064583644387847,3.088663046200381
7,1,0.4963281096723514,2.3833013498199995,3.1372985922574834,0.496858561778771,2.410411362851652,3.0964951090488375
7,2,0.49632298110450374,2.402190664007353,3.113497746821074,0.49681309006081303,2.4314712854755403,3.070450415753624
7,3,0.4995281458024326,2.33326822620949,3.160975362771644,0.5001394063277775,2.357225985426896,3.1231562243839774
7,4,0.49361277707402385,2.461347799410464,3.072242115573456,0.4939427343113219,2.497347846397565,3.022684318221284
7,5,0.4939085353847439,2.4615898447643945,3.0682823812744884,0.49423502381225554,2.497929483356132,3.0183385121288064
7,6,0.4949557672073418,2.4321692039715908,3.092514236114526,0.4953733085462358,2.4645308927773977,3.046470965332784
7,7,0.4971237559179027,2.38179076914894,3.1293774353867487,0.4976567135415929,2.40925627381297,3.0880940649084967
7,8,0.49492946208043526,2.4394536996665943,3.0836360065359716,0.4953251598414629,2.472931636629031,3.0364524556996404
7,9,0.4977813241477953,2.380236646769367,3.1232173268813845,0.4983138448261962,2.4077864180015425,3.0818327598428117
7,10,0.49537087265499813,2.4194183461239684,3.103495011214953,0.49582237620412495,2.4503172948566414,3.058880157978386
7,11,0.49637752977999683,2.4076645804934036,3.105908119673799,0.49685229010504933,2.4375810620991785,3.062235154634647
7,12,0.49577080721642547,2.4031428349549158,3.1191163700098166,0.49626070090618685,2.432197701871803,3.076356943013958
7,13,0.49599565418813313,2.420579449538206,3.094309499746278,0.49644073018379814,2.452056885030741,3.049043323775177
7,14,0.4970636178480685,2.4101082724833094,3.094344802385345,0.49753082001137483,2.4408458600968594,3.0497398930664232
7,15,0.49452368862447305,2.4359048727949397,3.0931295075643948,0.49493310597762713,2.468515586297482,3.046875002280001
7,16,0.49886585895667374,2.365775350543283,3.1280889122561297,0.49942452387548236,2.3924163067422275,3.0875295915078507
7,17,0.49788288947548187,2.376897518562409,3.1261809247024286,0.49842204957898006,2.4041558535309657,3.0850826201936137
7,18,0.4933703782758136,2.4797928964905407,3.0519337719825708,0.4936265245060795,2.5192385757198514,2.998934589255706
7,19,0.49574561307184506,2.4009967883539165,3.1221387291983334,0.4962401662449573,2.429755797138289,3.0796955553472434
7,20,0.49744498771487744,2.3817048377611205,3.1255177136947747,0.4979760354788415,2.40926579970855,3.084137130242913
7,21,0.49401321400845677,2.471081840391227,3.0549973979873846,0.49430012475342056,2.509319692300617,3.00314421791335
7,22,0.49649914098303255,2.4003747199202734,3.113615497815299,0.4969931818174073,2.429565454355895,3.0706333407371145
7,23,0.4978929368151587,2.368799033715124,3.1362883401862067,0.4984479233341048,2.395246224831211,3.09601914135093
7,24,0.49675631124304925,2.3993521210514728,3.111730198296101,0.4972516590351038,2.428567551795669,3.06870069148968
7,25,0.4952330067880634,2.4175181141579314,3.1075990864356196,0.4956899985640647,2.4480578231898327,3.063370127140806
7,26,0.49620284735310716,2.418051849904605,3.0949430435696743,0.49665342381081234,2.449297276659452,3.0499018647365403
7,27,0.49590441685007525,2.406876738493133,3.1127484807551564,0.49638467380435136,2.4364516520580506,3.0694509635678418
7,28,0.4959406902328727,2.4236518274001813,3.0911070109328302,0.4963769120060273,2.455472438734589,3.045516571006255
7,29,0.49468806007967636,2.4396419828200933,3.0863805124294292,0.49508422421502263,2.4729011040233875,3.0394675042650188
7,30,0.49747930897162773,2.3892862022118884,3.1155151608673237,0.49799442205789346,2.4177180651715307,3.0732314930648865
7,31,0.4947665161228134,2.4509167904852873,3.07116709171794,0.49512405284468075,2.486027083253674,3.02239249782876
7,32,0.4946968496068926,2.4480866593477937,3.075603137791654,0.49506377360757714,2.4827257221239862,3.0272867624501125
7,33,0.4923103185377716,2.5011244791899228,3.0380800571974755,0.4924731269506684,2.544211696916204,2.981633345651449
7,34,0.4949348004279047,2.4442470385347637,3.07751431855001,0.4953143125893311,2.47843280408872,3.0296364041057546
7,35,0.49563839630938444,2.43711485469064,3.0778327880365084,0.49603643521011875,2.4707557725238263,3.030414362422704
7,36,0.49802523887165917,2.3554070063559442,3.1515731345440745,0.49860278031071603,2.380596675224311,3.1126139151713517
7,37,0.4977754889261966,2.3619799497809106,3.1463542925494536,0.4983434957011274,2.3877284179709988,3.106807062459766
7,38,0.49782882679683416,2.384709035705729,3.1169800462963804,0.4983526719175277,2.4128206870313313,3.0749928526742534
7,39,0.49516266702604494,2.423290528493951,3.1011752180071555,0.49560486250459923,2.454582742631304,3.0561785385977127
7,40,0.49488840552286856,2.443404790996681,3.079151676279568,0.4952720906927538,2.4775350839366492,3.0312922866874885
7,41,0.4964023366134176,2.4052465664786693,3.1086564973419244,0.4968845596173488,2.4349358793530103,3.0651895978984176
7,42,0.4961575597193012,2.4259852894292937,3.0854796731442,0.49658582082044056,2.4582935790884513,3.039371526967857
7,43,0.49594869411730064,2.4094291322850347,3.1089766534235443,0.49642183245281735,2.439300086003873,3.0653932614543073
7,44,0.4959324977369533,2.402474235273293,3.117963695994539,0.49642282562548506,2.4315124187107267,3.075219783813066
