,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
3,70,0.06577768652292991,0.8078890504344214,2.8081550564084714,False,88,0.497,2.43,3.07,False,17
3,71,0.25044481791514156,2.550189646147773,2.853433645591085,False,40,0.2633675676458199,2.7948550167401534,2.787627182739578,False,35
3,72,0.9984299070356348,2.7459327362472115,19.768099182322768,False,289,0.934170598743935,2.6901851703882436,3.8581050476669643,False,84
3,73,0.16590906525461133,0.038353474299552916,2.772128150224702,False,157,0.05819102686192422,0.2579393735543879,2.786970213326626,False,113
3,74,0.11353465086707715,0.007402391526950389,2.7823991131103507,False,187,0.5463641371861774,2.8048304409652016,2.753648150370066,False,28
3,75,0.29131033751442487,0.01267088198800091,2.7765263159721068,False,229,0.0643696141983207,0.39414940774137985,2.7940157140873905,False,78
3,76,0.497,2.43,3.07,False,17,0.10048814355291359,0.04094405294867158,2.78787597548216,False,127
3,77,0.06046663797868477,0.22118630100972225,2.820253266016642,False,121,0.03928704044307176,0.5960766640756584,2.839486988049409,False,95
3,78,0.497,2.43,3.07,False,17,0.9822432813325588,2.6738465558347246,9.395974289181124,False,202
3,79,0.9815923525789694,2.717841510030927,6.185399122351776,False,324,0.9824729758061899,2.7193691613453908,6.899258813593552,False,276
3,80,0.9263777266105789,2.669527071600873,3.8547517362584736,False,78,0.9520673356576681,2.682482661217298,4.425909419195203,False,238
3,81,0.04068456178451851,1.8712658379546905,2.7897721318744835,False,47,0.34046468160667426,2.4307728450356345,2.931525461030099,True,18
3,82,0.3139660660711081,2.2964395785752334,2.9784721948108,True,17,0.5343772340814487,2.4400523436385524,3.155121798971163,True,11
3,83,0.9982126234376946,2.731560176187918,497.5459025914263,False,800,0.9737032832450321,2.7049995256252783,5.072234129608311,False,186
3,84,0.31728940788189125,0.01595740203658096,2.795982405991945,False,152,0.31977731998472325,0.02358130686115917,2.8097489466544747,False,207
3,85,0.497,2.43,3.07,False,17,0.9873906988126998,2.73841732428711,6.361110591960042,False,117
3,86,0.04408413105532479,1.1744519170182148,2.8267238132759327,False,100,0.06170414748222935,1.3621613157508963,2.8555183240233712,False,80
3,87,0.497,2.43,3.07,False,17,0.9882143829870572,2.691887207693041,10.444243468002236,False,164
3,88,0.030709334311331254,1.2585461118826882,2.823350741186168,False,109,0.05457580907889215,1.5457870947173054,2.856013066555877,False,89
3,89,0.9618349570049392,2.626824769845109,5.809909922884177,False,106,0.9874138749115791,2.657012862133836,13.564019740496262,False,167
3,90,0.9518872349211527,2.7563739304252195,3.3961091107513264,False,50,0.9309077918397344,2.7551243520768853,3.3635597604822562,False,52
3,91,0.945493875850368,2.672549977517542,4.207375256510568,False,121,0.9897362869789121,2.712680278065999,8.748149337459374,False,211
3,92,1.069216602598928,2.7987319575905865,3.1194070239248495,False,107,0.9273775844351824,2.7213669286342492,3.553163757176063,False,62
3,93,0.926912766285458,2.697879113151226,3.68107198924286,False,51,0.8022194880559017,2.688434113096616,3.160383748468927,False,53
3,94,0.8654821399600781,2.6351182316802966,3.4584272043911644,False,55,0.9701050893183664,2.715372224261538,4.19295674071181,False,96
3,95,0.9703523945245744,2.6604478469801904,5.408283908639759,False,133,0.9898554099494616,2.6837199994257017,10.899646802778507,False,189
3,96,0.06358441642181659,1.084608383540544,2.821117381979266,False,61,0.0775692709871641,1.2093610801745565,2.847782656605142,False,67
3,97,0.03698750063443908,2.0264351798332774,2.818801522526074,False,92,0.33750173281336177,2.7599708405164116,2.8244397172076114,False,39
3,98,0.17221407843329492,1.73660366953797,2.9282278357054157,True,62,0.21395159652615478,1.8251697675605578,2.9783448036745086,True,28
3,99,0.014515235961599622,1.5166152705277307,2.7765219573798805,False,89,0.10845973217693304,0.016755526061714182,2.783062361621297,False,160
4,0,0.9347966633756983,2.609598946622084,4.441951571860863,False,97,0.9436328213102497,2.615473037311614,4.797553402980361,False,160
4,1,0.9803144273544725,2.6823050859588657,6.513851937573127,False,190,0.9851616617684105,2.6894220721164444,8.268264624594135,False,195
4,2,0.07632125564320504,2.1243275304163185,2.8189126751576143,False,52,0.636081739268051,2.589386431007352,3.098166733450458,True,16
4,3,0.9677612805754991,2.637617313395111,6.13684277220052,False,125,0.9915938648218948,2.664729130357847,25.92050957649242,False,231
4,4,0.9854750116888981,2.6906666612488856,7.866940658659346,False,188,0.9937806214701375,2.7025916923849747,24.12264099173098,False,314
4,5,0.21293623536804823,0.020801190227206272,2.793007905268814,False,132,0.20498769443967887,0.037059165521095366,2.8069150727741445,False,112
4,6,0.06798767131525078,1.1607314530097825,2.8094662475434182,False,51,0.08439715516173714,1.2857143826268236,2.8379505769257003,False,56
4,7,0.33220372039987833,2.2333749519071344,3.0105219023822936,True,17,0.4789459812778084,2.3429710698639896,3.145308376656089,True,13
4,8,0.9894838228466833,2.6747131679623544,11.527294971125444,False,209,0.497,2.43,3.07,False,17
4,9,0.9754959178481223,2.6946270201954823,5.491281826509757,False,142,0.9901768265459046,2.7127018313593894,9.922888667004564,False,255
4,10,0.040665123139607996,1.239939641204785,2.8181751516318427,False,66,0.22757664677038314,0.01467373192267331,2.809544228671115,False,134
4,11,0.16600517511600008,0.04749435823199451,2.797959166057145,False,125,0.2317701421832409,0.024474979893020964,2.811744416287454,False,160
4,12,0.9970131944612816,2.7471529132394097,10.217124966550914,False,175,0.9455158823192219,2.701890613079788,3.991109117624417,False,83
4,13,0.497,2.43,3.07,False,17,0.05640136825837147,0.8480405034906157,2.829330756384922,False,52
4,14,0.9590470261370023,2.677539206357878,4.608234239984597,False,119,0.9872819956844155,2.7038562855181794,8.182440247543727,False,203
4,15,0.9918318165774332,2.7030756627839616,8.980933197105232,False,254,0.497,2.43,3.07,False,17
4,16,0.06860886159056509,0.9514279785202687,2.852777166685602,False,76,0.07869334394109437,1.0562434181089666,2.87660457793815,False,50
4,17,0.7643131702508578,2.5877392389372322,3.3400950111129974,True,19,0.8666147990896163,2.6292035576520245,3.7139996959419457,True,137
4,18,1.0002088346998823,2.769755297556167,0.4872142444935488,False,102,0.936672420427888,2.7214967150569405,3.580558759088576,False,74
4,19,0.12631657681963457,1.7178325006612418,2.8952350178544273,True,47,0.1722160704092271,1.8418325692539737,2.94513016124884,True,37
4,20,0.04200304193706584,0.8286780679030578,2.8106962944357154,False,85,0.05127230065201796,1.0048576567714458,2.833677111896022,False,84
4,21,0.03963420733125218,1.2332176701358584,2.8106992456974123,False,62,0.18611934001019434,0.06366292948582272,2.812559603547012,False,104
4,22,0.9900299815958936,2.690637070098691,9.111336088828025,False,341,0.9896525624979622,2.69114657953626,10.11204888736844,False,299
4,23,0.99431718406739,2.687375065942551,18.860381669241225,False,277,0.9888638008208436,2.6812765733446438,10.115402110641835,False,258
4,24,0.13775372779792136,1.9735653721141735,2.8399798996128283,True,84,0.2725476735607685,2.1821824273920747,2.933995853807863,True,20
4,25,0.07110024702729581,1.2241856413303849,2.8390134784326175,False,69,0.08853948144137365,1.345539128309198,2.8683756954132913,False,56
4,26,0.15890614747063722,0.02377069808164186,2.7961424024841355,False,144,0.1888916692269952,0.02190235663008102,2.8099503144091704,False,177
4,27,0.9544143910780931,2.7230656090451792,3.855940802249084,False,103,0.8873051440555673,2.670151649383375,3.6531667979542863,False,61
4,28,0.06134364402803861,1.6756167643341755,2.817988400253573,False,71,0.12559994955630366,1.9422777480320579,2.873520392463249,True,72
4,29,0.801593029897111,2.6408549226429443,3.2767769405053544,False,55,0.9692014751210041,2.728375163197826,4.361660228480777,False,156
4,30,0.9870264795771968,2.7038500636862124,6.6176717199232655,False,150,0.497,2.43,3.07,False,17
4,31,0.6431881139173169,2.6522077953708063,2.972802342909443,False,46,0.02050071839053031,1.189832239282377,2.801063427123068,False,71
4,32,0.23714735291791356,0.013707893211394267,2.7960825513674377,False,164,0.2554948342301719,0.017697952750825984,2.8098341084034955,False,171
4,33,0.9994521698268387,2.7646976440999387,24.112555997290077,False,165,0.8778361402104926,2.691250989299382,3.3902794788816473,False,78
4,34,0.9851816688362973,2.739112264066614,4.707243749606145,False,112,0.9300817654256712,2.699039390738332,3.789442725174179,False,79
4,35,0.886745802025084,2.631154073193849,3.737281246067614,True,170,0.9216238694795851,2.647988083616495,4.146657999361176,False,129
4,36,0.8701841970211566,2.5416614265797,3.955920581141282,True,67,0.890172258134352,2.5529652201943533,4.20430566169656,True,78
4,37,0.04915185343317785,1.5215458149661387,2.8140431868372864,False,83,0.09146553883373953,1.7798721400043638,2.857851885703948,False,90
4,38,0.030514929462333043,0.6070293794395153,2.778854646499709,False,101,0.497,2.43,3.07,False,17
4,39,0.07663040020475025,1.3226084702675796,2.8450826454495997,False,67,0.09757920590104885,1.446296877045101,2.877102926414528,False,53
4,40,0.6368638569969032,2.789998888466212,2.767388925311966,False,26,0.497,2.43,3.07,False,17
4,41,0.9459519923174835,2.6955874544242775,3.899894370082519,False,106,0.9654932118393154,2.7100333477370473,4.459960606861034,False,152
4,42,0.1306910382142738,0.052142639389791474,2.797870832084165,False,119,0.2154618283033528,0.012887219873022084,2.8115830830640522,False,238
4,43,0.06369763748457931,1.340857305232008,2.8090500849657944,False,106,0.08825207868575204,1.5005884742943467,2.8430186947441864,False,67
4,44,0.9054415361107708,2.7031596658708588,3.3253355498712853,False,58,0.8804486715195616,2.670984109838427,3.489957475901084,False,70
4,45,0.9960328621171408,2.6939656563567644,1410.7166944126218,False,714,0.9947346544791228,2.6938374490474377,62.0781996841191,False,490
4,46,0.9806782234716545,2.690443049523493,5.996963966153682,False,139,0.497,2.43,3.07,False,17
4,47,0.8725893457741677,2.6447977766518314,3.496615242075114,False,68,0.9574122874284339,2.699336757310432,4.229695730904567,False,167
4,48,0.13868663307871865,1.5751866564280492,2.8971398713495,True,56,0.16909971989449266,1.6635617030361063,2.9379630077023604,True,53
4,49,0.6280889878456274,2.734624101827333,2.7651911666273574,False,38,0.9902649969591439,2.684905111683659,10.60178465162626,False,190
4,50,1.021308314023254,2.782210729328139,3.1053700641345925,False,104,0.497,2.43,3.07,False,17
4,51,0.16367772793353924,1.797870091272244,2.907709519037485,True,37,0.21704956646076817,1.9062946731227397,2.964271040381545,True,34
4,52,0.026554840286358298,0.5568971891281541,2.7936214430161654,False,102,0.03166235646207244,0.8800866468011088,2.8147036873911406,False,101
4,53,0.06054372048311343,1.3940335354883862,2.8083194114874295,False,79,0.08868882871029474,1.5725164636637887,2.844360203326833,False,70
4,54,0.993996147190515,2.7614762780786126,5.585967127396986,False,110,0.818281808201707,2.6640091017826744,3.3243843832050217,False,51
4,55,0.05060257605260728,0.969949748332941,2.80947419350469,False,95,0.06251273653948433,1.1197780972655307,2.8343775941379077,False,71
4,56,0.497,2.43,3.07,False,17,0.315499292290617,0.014844262333712744,2.8084553901728797,False,155
4,57,0.9674266481992823,2.6731910572262993,4.987600141835054,False,163,0.9867166646860314,2.6940640756532885,8.011635397242726,False,260
4,58,0.06916621833267882,1.2135027310952795,2.834185931289631,False,71,0.08647220881747224,1.3377872052070898,2.8633904563260772,False,61
4,59,0.9866961610427282,2.6863078815973256,7.636272760704953,False,169,0.497,2.43,3.07,False,17
4,60,0.06344245318743835,1.4019370181368822,2.8429491800375732,False,79,0.0897731406925712,1.566798512765136,2.8782157309402097,False,62
4,61,0.285443405748653,0.015194651723490105,2.7837377746784484,False,180,0.23368310474124807,0.048177673981525275,2.7977081453282477,True,293
4,62,0.053075013339417325,1.2366894788802498,2.814415831048208,False,82,0.07296048586934048,1.4056416929493383,2.8449731106084326,False,65
4,63,0.2320769441073925,2.2198175615373583,2.912937713973095,True,47,0.4705015950679172,2.4066250520703623,3.0752146096484094,True,10
4,64,0.9038894455504517,2.6781986107679496,3.5922900710982995,False,59,0.9532837075228814,2.7176751900635723,3.992718364926365,False,133
4,65,0.05191357104702515,0.9820314901020173,2.8037144965103455,False,100,0.06414669268716258,1.129461819238737,2.8288240541862026,False,82
4,66,0.041207591568322335,0.9042343258229549,2.8009091283040806,False,97,0.05228509706565719,1.085740615074608,2.825094221501345,False,83
4,67,0.9963238355638877,2.739142388554765,24.736195376122538,False,322,0.6700947533870162,2.764437369751463,2.852882542607466,False,55
4,68,0.9926446287261311,2.698856308755737,11.52011948403915,False,259,0.9525160420812023,2.657575872249525,4.743980020906208,False,120
4,69,0.9328415642237897,2.6948147106994744,3.736928340282583,False,64,0.9538126811095714,2.7209195255471497,3.9096642878551338,False,108
4,70,0.990809472938955,2.6639732897386854,16.238068251816653,False,240,0.497,2.43,3.07,False,17
4,71,0.05360561462211498,0.19494498818646194,2.7736186891267964,False,131,0.497,2.43,3.07,False,17
4,72,0.8980918539962089,2.748365475071308,2.9613055345384334,False,37,0.9085820149424007,2.7177405879528043,3.371271700042426,False,53
4,73,0.9859968304003511,2.685578797982198,7.809221516282772,False,172,0.980346101954881,2.6783097931110156,7.074454955899376,False,152
4,74,0.030187709683473406,0.22752410841713952,2.7796881562695863,False,156,0.02249187018611137,0.831827165447658,2.7999182038634904,False,97
4,75,0.9759668276611401,2.7000188479354335,5.135554272696601,False,145,0.9924643631970234,2.719779490758765,10.584224872323261,False,270
4,76,0.8607276994492338,2.6639892498691657,3.450815340570393,False,63,0.9419419692299607,2.7140273475340893,3.9292110004955103,False,73
4,77,0.9940803182037836,2.710334548847208,16.941475690377516,False,294,0.9643723992875997,2.6767094345951916,5.348144188981298,False,157
4,78,0.9887826782837835,2.6584981987200305,12.560151424389566,False,195,0.9885671443277089,2.6577030548075964,14.207657269836194,False,199
4,79,0.09585535961146581,0.015116821980391982,2.78487713684112,False,205,0.018413996125042,0.8135092336043792,2.803966677509985,False,119
4,80,0.9025741725045857,2.68149006377277,3.6317368233946405,False,76,0.997192573402622,2.753182361643394,33.00977188507079,False,339
4,81,0.03395091820750684,0.7749530087809391,2.7909007917318482,False,112,0.04299433293189121,0.997456858334451,2.8137608359978312,False,84
4,82,0.8642720805164693,2.7067493690804683,3.016605203185878,False,72,0.9911736848518784,2.6972096147570976,10.33492205226897,False,209
4,83,0.031240625641433928,0.45844133732169084,2.7808639464263054,False,148,0.033171115180942165,0.7921469219793608,2.8015137496181786,False,112
4,84,0.04484383074357272,0.4120177385710908,2.8007419816350057,False,88,0.042758388767988965,0.6798897736092132,2.8207184309080624,False,78
4,85,0.9601517609906847,2.68139547020578,4.538379197742187,False,120,0.9869088703603639,2.7072727333841478,7.523170076597027,False,156
4,86,0.06255987504217826,1.3069615686173237,2.8378139598639773,False,74,0.08414924006596469,1.4583731977854406,2.8700423393191095,False,77
4,87,0.9825673415608275,2.667161122916455,7.857569512425616,False,214,0.9911383061850225,2.67953145052741,16.86787762666816,False,312
4,88,0.0337633098374273,0.7232759527392274,2.790959177289134,False,103,0.04178793556150785,0.9519812690116537,2.813294205643974,False,88
4,89,0.9597011252220585,2.7048322337548107,4.332872083553859,False,200,0.9700937860692801,2.711358388994755,5.005253044555231,False,247
4,90,0.04043343782528916,1.2031634611113273,2.8226520390167735,False,83,0.05993426956070293,1.4149522685525642,2.8528005428772047,False,99
4,91,0.07349976047137403,1.7193165885100492,2.8301968116351754,False,68,0.1399601086265342,1.9560501624907791,2.8875167989168142,True,52
4,92,0.0826198920078149,1.4507058244141284,2.8245881080131525,False,88,0.11169284230370917,1.5892003495780214,2.862018426689154,True,76
4,93,0.9961571636991065,2.6979708642574782,365.42177312745844,False,800,0.9955192070018596,2.6979727300611605,237.1693450494824,False,800
4,94,0.219357618751572,0.015597752013853416,2.7962235393775665,False,217,0.042172942166710685,0.4990045033269132,2.8143639133893763,False,117
4,95,0.9882174402673405,2.710370536750889,6.47740195728587,False,282,0.988659748135018,2.7115690955231337,7.504324960620682,False,349
4,96,0.9166420922022384,2.6688246495115737,3.7730722282256473,False,60,0.9456020731709226,2.695587354292788,4.0896298774770345,False,106
4,97,0.04625772741936662,1.2508456561019332,2.8149130113691636,False,85,0.06750939501676609,1.447079063646022,2.846297186069101,False,75
4,98,0.9935905724098714,2.6735980128187826,30.371075355966227,False,399,0.9947959857446871,2.6744427557616692,1353.9725306474134,False,765
4,99,0.6364175714204469,2.4160756603788798,3.3262498616958522,True,23,0.7134150054400876,2.4564053896306235,3.5008837985198156,True,26
5,0,0.18141657274700723,0.01559149780752986,2.79024476981132,False,153,0.20321553371143322,0.01956035487334799,2.8040383725922426,False,166
5,1,0.9347316294754899,2.5932652094479676,4.746697918721929,False,150,0.9403467255789804,2.5975337048302225,5.042302945900288,False,99
5,2,0.9225883001610113,2.6878099222833334,3.684737123583586,False,83,0.9722923067540488,2.7231549987442096,4.620598370428647,False,105
5,3,0.48373259739680513,2.428391618573214,3.0526606550117785,False,34,0.9759713226472749,2.6849725197069874,6.017584326851722,False,139
5,4,0.019605860982014344,1.8055500089479037,2.7880585731821097,False,71,0.6585092324906195,2.628154950049989,3.065181392817416,True,28
5,5,0.055464240674339756,0.9746025303411568,2.8322116718308448,False,80,0.06681655538384602,1.1083019311753137,2.856815758960783,False,74
5,6,0.02718638193464664,1.1269808837456525,2.7935819167377596,False,81,0.04673583862797745,1.4236865656564455,2.8232228860026214,False,102
5,7,0.031302790113623406,1.118839537662565,2.8002564539809516,False,94,0.04949497982204514,1.376749634691688,2.829178465872048,False,100
5,8,0.9912720704332019,2.6972623473183637,11.801637205916414,False,300,0.9918967378095109,2.6990462230958387,15.302321824745345,False,328
5,9,0.9849092916481869,2.7371272051182216,5.497845364793059,False,161,0.9874936353366045,2.7408018393849933,6.643479059746488,False,264
5,10,0.03305809808494412,1.1564297788707867,2.8115393190079754,False,122,0.051980550617846545,1.4048735260374199,2.8410038958558315,False,94
5,11,0.034258058593900624,1.0413494748182537,2.7957983278618914,False,103,0.049512157105141154,1.2684617801858793,2.8227502407995395,False,88
5,12,0.24429751415064074,2.74693085861149,2.7439336893551562,False,34,0.9866030680376013,2.682088099404307,7.975306697377344,False,155
5,13,0.9125751039060449,2.6911791120296558,3.5717869579724484,False,70,0.9589997692945089,2.711156762380065,4.325403043493028,False,227
5,14,0.9844047117893895,2.717366453222249,5.606262398515561,False,153,0.9971367873109371,2.7335689425304075,53.339892793147044,False,273
5,15,0.031135438025295944,1.0489732158534923,2.7899098651364658,False,87,0.047183219672925845,1.2995546507884974,2.817308916008675,False,102
5,16,0.9859362334308475,2.675136239724702,8.581452282132979,False,204,0.497,2.43,3.07,False,17
5,17,0.99178213381257,2.728593735490936,8.554505028066169,False,202,0.12902864517673504,2.814793522742769,2.7819541517437067,False,34
5,18,0.13408243395645045,1.8941267865125762,2.876674554270417,True,53,0.21987586280231938,2.063402686705385,2.947961434377183,True,37
5,19,0.86051312601143,2.6222519723130464,3.5479823046477583,False,60,0.9725290316582831,2.6939455314778677,5.231713257162152,False,184
5,20,0.9906118814934698,2.700473505219848,11.506162199446532,False,216,0.9827064012798028,2.691996455432031,7.8824710174681805,False,172
5,21,0.497,2.43,3.07,False,17,0.497,2.43,3.07,False,17
5,22,0.848062007714819,2.6311258385239538,3.4683529057777656,False,54,0.9778855131082977,2.7175704353761407,5.151874499199946,False,186
5,23,0.058892088578567967,1.6627601396977696,2.8248197359041294,False,69,0.11953765603553294,1.9298084737138506,2.878399518251047,True,68
5,24,0.9849174588340672,2.6783029835021837,7.673389032530189,False,174,0.9848042428202903,2.6791783705019796,8.363302745134042,False,180
5,25,0.012663086234437012,1.0599322931996804,2.778578190759783,False,87,0.03789695920362476,1.6239970602051301,2.8112558968718635,False,66
5,26,0.1515228217735953,1.8257578944281645,2.8883639534469183,True,38,0.21409928460376304,1.9534275981217035,2.949048811472921,True,33
5,27,0.8285317828827965,2.6299428849397715,3.3429336387916853,False,62,0.9922644923396404,2.730382735684532,7.547558966371086,False,214
5,28,0.9814712495634755,2.6710087751127354,6.658667675509014,False,234,0.981846519440215,2.6721453110971214,7.288726927181938,False,250
5,29,0.0391456720299461,0.9651515425832492,2.8046469655481108,False,113,0.05171858218565598,1.1579640286120534,2.8298911964340645,False,72
5,30,0.9946099144545695,2.761127459152932,5.288927784530374,False,116,0.8780281525180027,2.6926840006119277,3.4170030911829956,False,76
5,31,0.06480955378472139,1.1890770572920388,2.8239185254955332,False,63,0.497,2.43,3.07,False,17
5,32,0.9382784268990253,2.696091980804339,3.779069804380881,False,106,0.7878503503400843,2.7582979233241747,2.85121078684515,False,32
5,33,0.497,2.43,3.07,False,17,0.07534175157200941,0.22218950442087415,2.806968785487305,False,115
5,34,0.9981487524070337,2.755806458928186,13.972327002157908,False,303,0.9983440556708971,2.7566985490528046,67.95002489604023,False,465
5,35,0.9796102350517829,2.6895819434415595,5.950550335659017,False,185,0.9921722707640551,2.7062310303466433,12.55379698348688,False,315
5,36,0.015723430997563938,1.0692339533182795,2.7886076707175165,False,163,0.03769268377466365,1.5363585408445872,2.819488327423231,False,76
5,37,0.06177452880757086,1.6379944082823679,2.826165672836544,False,91,0.11599201419739309,1.8823143184249416,2.876749806119322,True,60
5,38,0.8880804132546848,2.755626442461915,2.95601153803282,False,57,0.56707051485991,2.773993726210192,2.807989453102401,False,36
5,39,0.9215526150004845,2.6588218320655006,3.9511029329026766,False,119,0.9935798130556108,2.720475385709179,14.147919091208449,False,292
5,40,0.21217527257404847,0.017702149716010786,2.8010799652259926,False,224,0.04117160857597619,0.5006212131495132,2.8190312384165463,False,102
5,41,0.9667368547240329,2.693437503869274,4.6665779868924755,False,137,0.9756523856768765,2.7002709924696395,5.5332361042479485,False,188
5,42,0.21224354089774866,0.03617879138052378,2.7970824930123355,False,123,0.2819704790719328,0.009503103991869478,2.810865713284662,False,170
5,43,0.03666235049602313,0.821238766459414,2.798966227400391,False,102,0.04628717580290984,1.0241230267433683,2.8221337337357486,False,83
5,44,0.04602529946050053,1.2955708133021613,2.8057523257751846,False,113,0.06996865579572842,1.5036629146807081,2.8387529098422877,False,70
5,45,0.497,2.43,3.07,False,17,0.497,2.43,3.07,False,17
5,46,0.9164952551166788,2.660494370066071,3.834938495834445,False,97,0.9967233533121701,2.726795178848175,56.71672656788276,False,336
5,47,0.03518359760233841,0.66526848570317,2.7913175113114326,False,107,0.04190268614216601,0.8940932117095015,2.8130693061035115,False,107
5,48,0.3972079760203861,2.1824255801222856,3.092374233030715,True,16,0.48313684715413885,2.2490364646868395,3.1979335053315063,True,22
5,49,0.10846529104129726,1.8050160551412735,2.88082646159311,True,56,0.17469100890572445,1.9794774125599501,2.940679676669985,True,39
5,50,0.9978312957646888,2.7450260205509474,14.54027648860816,False,208,0.8805402134020468,2.6539461008579908,3.601786410748795,False,57
5,51,0.045815209778524366,1.1758380160202324,2.8132865265353355,False,111,0.06390073488220979,1.3605992587267541,2.8424538552955543,False,93
5,52,0.03321491911078391,0.7145085946239348,2.7901931827297055,False,95,0.04107659178914601,0.9471216752255046,2.812376497049465,False,86
5,53,0.06621020860677602,1.6390693991839833,2.8269606871821775,False,84,0.11943966648106587,1.869076606575147,2.8774324940206055,True,62
5,54,0.9812860397237865,2.6571077185337497,7.119986252211817,False,295,0.9813893435489255,2.6580334612720335,7.706933746540879,False,235
5,55,0.917049622305784,2.6784381135403463,3.705099446805128,False,63,0.9907735282551324,2.744528140146253,6.26115912304615,False,153
5,56,0.9703042095631177,2.6762930459936927,5.2173097161812665,False,282,0.9732768014192745,2.6790842477755583,5.774508068479163,False,236
5,57,0.13000336657018416,1.638257125897373,2.871981160113056,True,50,0.16853908456996572,1.7469870392144198,2.9174448130768376,True,46
5,58,0.04593483089054792,1.0984841577967737,2.8187148741146597,False,95,0.061226543412156935,1.2715598859394117,2.8459659314553356,False,86
5,59,0.04789428881164696,1.011449735326396,2.808314159861071,False,101,0.06096338165820639,1.172177788710706,2.834006183685033,False,68
5,60,0.026564002484497067,1.1621614807270277,2.7922513954923525,False,92,0.048118705538642954,1.4753139035964504,2.823247804610026,False,99
5,61,0.9220901751931401,2.677143721932059,3.7530785833185076,False,78,0.9176901491976284,2.681364705176808,3.767662730760304,False,123
5,62,0.9708396673848833,2.6527662500692473,5.932225281742714,False,237,0.9720407835006935,2.6544723348166577,6.388014784135256,False,251
5,63,0.04421623390347336,1.2231018239172604,2.809322733669919,False,83,0.06463633432295075,1.4238522662171893,2.840063433373778,False,72
5,64,0.4480981875601053,2.492974783218364,2.966089127441137,True,13,0.8364421418314728,2.6333725139580566,3.4248954383900703,True,48
5,65,0.9947252435091332,2.7164589433818067,21.35694271224725,False,479,0.994146932287954,2.7165892191085095,23.96194101031143,False,550
5,66,0.03941748297031257,0.6384459726494306,2.8058296858419576,False,90,0.04506062742548885,0.8462819009794614,2.8270566961224173,False,74
5,67,0.792118935515608,2.6288716967640475,3.247078941248816,False,54,0.9822621514031048,2.724413452518532,5.26117008515298,False,188
5,68,0.9888103855326961,2.734039853065211,5.511348339942557,False,151,0.8170788481841694,2.6402432883247786,3.354125689050851,False,73
5,69,0.9872727502918416,2.6687549486205873,9.710039197403745,False,315,0.9868448107832821,2.6692005529406506,10.482847504195712,False,361
5,70,0.17350710239015738,2.6185381960130143,2.815276329765091,False,52,0.9797327084524042,2.7617098050079787,4.1357150685515665,False,106
5,71,0.7095163360238083,2.5823186537636413,3.1621231971451693,True,23,0.8862079674093882,2.6449051450721583,3.652428676243418,True,123
5,72,0.9766301236016937,2.7964479320426507,0.5732819971370681,False,136,0.0292921993849028,0.9249741645764641,2.817791819127368,False,105
5,73,0.8687774035736384,2.575604766996869,3.7988204789696214,True,51,0.8977815013379296,2.590562498041259,4.1030125057335844,True,51
5,74,0.9757589932950714,2.6707546608595085,6.159423734562486,False,177,0.9766479645203228,2.672259433718719,6.687035673120676,False,249
5,75,0.9916824811329666,2.6949186453395035,10.315317847754391,False,360,0.9912130447474442,2.6953157277338846,11.501890852804761,False,330
5,76,0.06897841483137374,0.21303928558710689,2.794442238273076,False,103,0.043842735696176305,0.5713420711236296,2.813725715679645,False,83
5,77,0.04551936235048733,0.39329837391650674,2.792718712032994,False,100,0.04243822745423566,0.671316275330435,2.812641233088403,False,74
5,78,0.9506436082986738,2.667385517876928,4.336518654201755,False,123,0.9866225158672255,2.700197347398339,7.566443366350904,False,224
5,79,0.9313239495892713,2.7080406166545403,3.6033496399893106,False,94,0.8939874571299568,2.6895096177762556,3.5257273598649963,False,104
5,80,0.9241574709606675,2.6822375926715756,3.6433101576501077,False,215,0.9468877551507511,2.687495347026432,4.120088663084849,False,101
5,81,0.9976444646986865,2.731539381777324,676.1447696819115,False,664,0.9727743092980319,2.7035788042564493,5.38866747307408,False,180
5,82,0.9826927948514714,2.684549225053631,7.188219383858391,False,184,0.989777393288846,2.695643183649579,11.648391940311727,False,220
5,83,0.9955538437067265,2.720062131700633,24.709592849273182,False,291,0.9939723997383475,2.7196632520624244,18.630174246577127,False,281
5,84,0.14702656370216705,0.015040010387590532,2.7966422328217795,False,224,0.02543409288559144,2.1680676362379776,2.8065200718188947,False,82
5,85,0.9676083138337599,2.683414619374378,4.851631856523671,False,221,0.9723895488189841,2.687197229295091,5.4492123773198795,False,311
5,86,0.497,2.43,3.07,False,17,0.9885666433742337,2.70232504762579,8.974804372104646,False,190
5,87,0.9046111414741774,2.6037014701799106,3.9717030479884725,False,63,0.9249823290597666,2.6148228627847083,4.32812102542324,False,169
5,88,0.9915368348379356,2.694985569283976,10.249394633977227,False,293,0.9847212799345184,2.686928656980853,7.610488463064913,False,205
5,89,0.9135086476875807,2.6528598959600953,3.8336484466250846,False,105,0.9924004395610897,2.71711729647995,10.844474299826699,False,252
5,90,0.07859069944508947,1.8044391967908922,2.8284095889640333,False,78,0.16870888535692916,2.0645560485453163,2.8969112432819952,True,59
5,91,0.07441667236083171,1.8026680302650586,2.8325871794789395,False,43,0.16542580463131068,2.0745268126823766,2.901308458738817,True,61
