,,bg,bg,bg,bg,bg,bg,bg,bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success
0,20,0.3206282719785867,0.4734849699543337,0.5265150300456662,2.2832921488276643,3.037590037901004,0.9521044226282033,218,True,0,0.47377847658242134,0.5262215234175787,2.2969380994109816,3.0496075604117445,0.9492593391039893,120,True,0.008862037983812021,0.9397515730897308,0.060248426910269215,2.3949613023924625,4.112969889503813,0.7961350545789591,676,True,0,0.7302130022582292,0.26978699774177084,1.8762563190345927,5.576102744241945,0.6773091069609476,244,True
0,21,0.24378231470659917,0.4818353865510185,0.5181646134489816,2.323127846041672,3.0283676841244676,1.1621705597641807,204,True,0,0.4832779819994334,0.5167220180005667,2.3270531668376964,3.0415554030973055,1.1593622448788279,118,True,0.010297256339427463,0.77607018811951,0.22392981188049,2.3450978231579978,3.0807895689489264,0.9406624164938049,332,True,0,0.6410302274830229,0.35896977251697715,1.8868222667211128,4.594250562922351,0.6938613793232584,247,True
0,22,1.8241739749264827,0.4901474484526493,0.5098525515473508,2.3909551786754015,3.009455743803924,0.8303540658024117,336,True,0,0.49007454371393894,0.509925456286061,2.5105447964086824,3.093099635817663,0.8347520891588527,115,True,0.012331714531018667,0.6466455311617139,0.35335446883828614,2.4279536329071907,3.0824440641109883,0.6443691135276786,236,True,0,0.3308357012604457,0.6691642987395543,1.8875095064329446,3.388854805405887,0.5036356225788223,203,True
0,23,1.9116580988820577,0.5220159748043008,0.4779840251956991,2.6061170586329085,2.6055533873054344,0.9411016856352565,727,True,0,0.4767677223618849,0.5232322776381151,2.3125371459584843,3.0538098892370034,0.9455134479442476,119,True,6.873922779870867e-06,0.770239945878491,0.22976005412150902,2.165689686804474,4.168221054105374,0.7730833763633649,712,True,0,0.7204468848132963,0.27955311518670367,1.962777517715197,4.993166757715609,0.6032097228091728,248,True
0,24,1.67552932208323,0.42622538218366174,0.5737746178163382,2.2203120075972205,2.9650820784923275,0.8670552266971178,355,True,0,0.41720529567023457,0.5827947043297655,2.2765399286232135,3.066905782275997,0.8682603503452911,118,True,0.0017075804921211635,0.622940952892876,0.377059047107124,1.4697838965724106,4.071278712624214,0.8683798522191684,1515,True,0,0.8657946693770238,0.13420533062297624,1.648115734706773,87576918473.10376,0.9285108991575638,226,True
0,25,1.5407010056809831,0.43603256145426394,0.5639674385457362,2.16879788101849,3.0251058556145924,0.942499262930436,352,True,0,0.4636303431831055,0.5363696568168944,2.0383652033335884,3.3100946227764796,0.940504488095018,280,True,0.008634268667816025,0.1496513725396409,0.8503486274603591,0.07257964948850604,2.6645386228974686,0.7250387746911148,2333,True,0,0.8931119731070116,0.10688802689298837,1.7971082055002605,130368395176.9005,0.8191004607237189,227,True
0,26,0.2305711204182581,0.43281826548201796,0.5671817345179819,2.1187307159820223,3.0175922461646287,1.0085160566505738,153,True,0,0.4328428712134613,0.5671571287865386,2.1237475069270877,3.0238589537842815,1.0045845069061723,153,True,2.145479349735524e-10,0.9713669099987297,0.028633090001270345,2.1221741784810306,669930875794333.1,1.088505808942669,528,True,0,0.883213507863706,0.116786492136294,1.6658480034753076,197865881273.95084,0.9240304827990149,233,True
0,27,2.4424906541753444e-15,0.48013592780354325,0.5198640721964567,2.409540349207182,3.056598374744154,0.9476756496979855,164,True,0,0.48095089418017134,0.5190491058198285,2.4009923464970715,3.0537830749362174,0.9443424700552343,117,True,0.0034208476016381884,0.6877807453837446,0.31221925461625544,2.353090504496575,3.250441609616673,0.7562896859434267,293,True,0,0.6164831554109347,0.3835168445890653,1.869730334589983,4.580478012713295,0.6368031772264962,303,True
0,28,0.9765396872753151,0.4800059738795876,0.5199940261204123,2.267529569439812,3.00974172218168,0.8464436855870523,407,True,0,0.4729942398170041,0.5270057601829959,2.297868394542758,3.0613275872496786,0.8451101565313187,118,True,0.00018372607715178013,0.3077460280765645,0.6922539719234355,1.5152942902548747,3.0513740962908944,0.7068735665144473,634,True,0,0.7302299749544687,0.26977002504553127,1.8269227327173656,5.857490445823249,0.5672195642959345,244,True
0,29,2.0309803028152933,0.47294694821419814,0.5270530517858018,1.9991249482957274,3.0018181423845505,0.9433094897492655,341,True,0,0.4849128739616108,0.5150871260383892,1.8718307639464253,3.3184264360631293,0.9433329626024874,285,True,0.00012142253805413894,0.9556973560917721,0.04430264390822791,2.1222693940390864,24.24001299336002,0.8534738359449547,519,True,0,0.9145148203024802,0.08548517969751979,1.878963817417814,1686679736384.975,0.948793261137796,237,True
0,30,0.04081382979377479,0.48321105181540547,0.5167889481845945,2.422127630052755,3.053585821400114,1.010743268561281,168,True,0,0.48430230800011204,0.5156976919998879,2.415904240080252,3.052619843048755,1.0070977065300242,117,True,0.00465956704461834,0.6358729230679636,0.3641270769320364,2.380957035288861,3.083392658783959,0.7883523684921123,286,True,0,0.5548293259217136,0.44517067407828637,2.4248855126025872,3.0776015122017766,0.6441657408347768,69,True
0,31,1.4070169675438025,0.4415985684842167,0.5584014315157833,2.4152418474122967,2.991608860728414,0.9786142064917531,300,True,0,0.44604298274314663,0.5539570172568534,2.4440513340728187,3.1189575527006808,0.97767099630381,157,True,0.007773997893554263,0.10770768591332147,0.8922923140866785,0.0063531653284256695,2.736302485310573,0.7281309082800256,1320,True,0,0.7024512977622508,0.2975487022377492,1.6454882010358411,6.374230496903011,0.9010983165858626,248,True
0,32,7.926018847914662e-07,0.4279437760914572,0.5720562239085428,2.7580063561678148,2.7649043619161677,0.9053032648917613,428,True,0,0.42361655083767497,0.5763834491623251,2.758408487081329,2.7534160900896762,0.9020156822998165,280,True,9.615899654313864e-08,0.7496137639470846,0.25038623605291543,2.114328852236158,4.07779976046064,0.7952502466569702,461,True,0,0.7433410731953867,0.25665892680461333,1.9142477213467863,5.569442424998326,0.7973731627785917,244,True
0,33,2.7896410795346154,0.4672070900262834,0.5327929099737165,2.5372259459951305,2.5373772964146504,1.0672133625045774,602,True,0,0.430029263642239,0.569970736357761,2.1896239174519256,3.0597357070846023,1.074659159264983,155,True,4.870992498240412e-12,0.9634613105397027,0.03653868946029726,2.104523423875468,327805900329962.44,1.010594720890179,566,True,0,0.8988998121950593,0.10110018780494068,1.7969382884799736,491423612682060.2,1.0913410269017099,249,True
0,34,1.304885219109837,0.45386796176864375,0.5461320382313563,2.3505187661346842,2.9423873428459624,0.9209347654426924,402,True,0,0.4481155460154444,0.5518844539845555,2.344449439481234,3.0619928263721086,0.9214412851427431,117,True,7.847622858392356e-05,0.6635766478048657,0.3364233521951343,1.8890825219319902,3.92447006235241,0.8158329022474252,755,True,0,0.7522913153684312,0.2477086846315688,1.735177134022806,6.976436577251952,0.676359872282039,278,True
0,35,0.12219953196209232,0.45130198485249823,0.5486980151475017,2.260924547804885,3.048171695197669,0.8653386454128906,201,True,0,0.4518663784971704,0.5481336215028296,2.2619231950841003,3.049645023361191,0.8617013918736718,119,True,0.0009554492718233387,0.11326981257755553,0.8867301874224445,0.01889639562105505,2.7056200259063163,0.6449828532299873,1629,True,0,0.5333030653595621,0.46669693464043793,1.2608694753296854,4.627201081878122,0.7009380774614412,730,True
