,,no_bg,no_bg,no_bg,bg,bg,bg,deconv,deconv,deconv,cont,cont,cont,no_bg,bg,deconv,cont
,,A1,tau1,tau2,A1,tau1,tau2,A1,tau1,tau2,A1,tau1,tau2,success,success,success,success
0,15,0.9998906579796852,2.720161198975211,100.0,0.99977654091082,2.719474063652122,100.0,0.9998490454239258,2.682686492411359,100.0,0.39633357269157826,0.006176733295232702,2.7842905133478983,False,False,False,True
0,16,0.9967532869831754,2.718865457259858,13.526276562499998,0.9966446405219878,2.7173428390371246,16.554441015625,0.9998505029607284,2.706478181083097,100.0,0.23726743841314218,0.006176733295232702,2.7484376098856327,False,False,False,True
0,17,0.9963859180659792,2.765258533449716,8.503959765624998,0.9965616147453896,2.763153292559636,12.13573984375,0.999780604071373,2.6762653878513505,100.0,1.1205570546288595,3.9752777099671044,10.862435880661247,False,False,False,False
0,18,0.9999482756105478,2.786715888767785,100.0,0.9998306906360032,2.7860103012218227,100.0,0.0507594185877627,1.36122578125,2.662779961347519,1.174666119128243,3.9217461859228915,8.949894539816995,False,False,True,False
0,19,0.9808526408767494,2.716246234882437,5.381977734375001,0.9896040996333731,2.724175781266939,7.824660546875,0.9995850729572522,2.67403259896458,100.0,0.28860511143446044,1.7385905450035148,2.952275624152047,False,False,False,True
0,20,1.00005005814268,2.818173537156173,100.0,0.999933848399349,2.817477294302709,100.0,0.9997979043854904,2.6517636274081307,100.0,0.39044059881276594,2.0033512476049635,3.094851435277738,False,False,False,True
0,21,1.000049263698073,2.80339160127992,100.0,0.0241567665255128,0.3999999999999999,2.819134600189673,0.1575068155035888,2.12597421875,2.8022332340079785,0.0033522059081822504,0.006176733295232702,2.7330159264045086,False,True,True,True
0,22,0.0694141892634594,1.70009296875,2.836082849511763,0.7930385463743722,2.576306758801774,3.4984328124999995,0.8594839805492913,2.573394969531577,3.618073437500001,0.46354561011988904,0.006176733295232702,2.7579254227890924,True,True,True,True
0,23,0.9997365401386956,2.7577494483553737,100.0,0.9996163641746556,2.757026994023604,100.0,0.0310911224435109,1.82899921875,2.72259778722218,0.2905410803191215,0.006176733295232702,2.801103399505367,False,False,True,True
0,24,0.999869883791218,2.734881273445435,100.0,0.9997547420999414,2.7341884826922143,100.0,0.9996731292526936,2.670833752604661,100.0,0.24099066080502599,1.4450544726406354,3.024094916546897,False,False,False,True
0,25,0.99997431600903,2.7464434279922862,100.0,0.999859420119902,2.7457526867190087,100.0,0.999803707549414,2.695664555036279,100.0,0.4298036540427007,0.006176733295232702,2.8311305248698297,False,False,False,True
0,26,0.9976097021627496,2.717317029203524,9.625930078125,0.9966702309668332,2.712138889587016,11.657956640625,0.5733017773987711,2.0355421874999995,2.4315467401649213,1.012327969442376,4.854550877795991,115.01182889328511,False,False,True,False
0,27,0.483033125254056,2.2756160522574103,3.149367578125,0.6347782432363005,2.3456175809191597,3.396237890625,0.999704619437923,2.667434174463756,100.0,0.446370284726609,0.006176733295232702,2.814190191955122,True,True,False,True
0,28,0.9996479055399028,2.737401175296388,100.0,0.999532758608427,2.7367081075953426,100.0,0.1113997687339925,1.777153125,2.652238054089054,0.5150923805469098,0.006176733295232702,2.800327458711493,False,False,True,True
0,29,0.999851603398572,2.7531062951016616,100.0,0.1155864774135384,1.55067890625,2.881180239275872,0.999865505277204,2.710019546706283,100.0,0.12591304920066096,0.006176733295232702,2.7352081771005214,False,True,False,True
0,30,0.9970759715801528,2.713765668991879,19.9828078125,0.996926424619084,2.712576818983253,22.79121328125,1.000040436410513,2.8160686099362797,100.0,0.1521953978398875,0.6145241945547841,2.796116741994128,False,False,False,True
0,31,0.9996769160712518,2.7154452712652373,100.0,0.9995628141672466,2.7147577244218857,100.0,0.9981740872353552,2.7029098940366505,15.52821796875,0.34993168217825066,0.006176733295232702,2.798725009588996,False,False,False,True
0,32,1.0000221676704597,2.7111689831866133,100.0,0.99991042066955,2.710495981841176,100.0,0.9998362847253028,2.669953899616824,100.0,0.11349711430931712,1.1153640425118305,2.8316875411688303,False,False,False,True
0,33,0.1404728380873152,1.464153125,2.965367332602973,0.9994904944473516,2.792539561098897,100.0,0.999847724212622,2.706752008783235,100.0,0.1625461753472428,0.6403979257515401,2.851862940699408,True,False,False,True
0,34,0.1047520118863865,0.3999999999999999,2.873065744002344,0.1391171613411916,0.3999999999999999,2.901782470761765,0.9996567208913067,2.6765007200340105,100.0,0.13429262269683365,0.4023678236180219,2.830439004362558,True,True,False,True
0,35,0.9999353223310384,2.792028868143869,100.0,0.9998179958420124,2.791324979606461,100.0,0.4263863450384333,2.0858863550657,3.02880625,0.07443760426807751,0.6427457038379338,2.749605621839354,False,False,True,True
0,36,0.9996427556128844,2.747772466085931,100.0,0.9995287147490972,2.7470864162375803,100.0,1.0001842087971566,2.7326187797624595,100.0,0.11364724584816231,0.45880522949248365,2.8813777409802266,False,False,False,True
0,37,0.9998766209191778,2.7461936634134987,100.0,0.1289837512435905,1.689994921875,2.8797061002303987,0.8055912665366981,2.532166663201948,3.2884718749999995,0.11645997152906117,0.9695315953449604,2.857443183241232,False,True,True,True
0,38,0.0252923946113386,0.3999999999999999,2.8537267881651074,0.0650198991991204,0.3999999999999999,2.882306271575904,0.9994391634642664,2.677858418801154,100.0,0.37171795639987587,0.07656945980445856,2.8386009302276465,True,True,False,True
0,39,0.999851053338792,2.7746637679521835,100.0,0.9997345118637576,2.7739639090910275,100.0,0.9140879489933322,2.588143466917229,3.73730234375,1.0166669860197495,5.062120990542517,96.64810935355449,False,False,True,False
0,40,0.997682322068578,2.74679100334612,15.315815625,0.997236418025366,2.744067699414372,17.694389453124998,0.3960364716813678,2.147345815486488,3.0155343750000005,0.14298284624227733,0.4540131629786025,2.7818819182990944,False,False,True,True
0,41,0.9996693649472048,2.715437154940146,100.0,0.9995557094164792,2.7147522864737823,100.0,0.9996799255160326,2.681101882316635,100.0,0.3820595801715679,1.703365313399849,3.13651428160115,False,False,False,True
0,42,0.9997849437537246,2.748095873374486,100.0,0.9996677853042732,2.747391295991344,100.0,1.0001386112021835,2.6854323965738804,13.866696875,0.20864272095046496,0.006176733295232702,2.792965817167569,False,False,False,True
0,43,0.999795562953398,2.7079776192104577,100.0,0.9996807239269312,2.707285521994063,100.0,3.672292572880687,2.2858421875,2.3601309404537743,0.0862446479767703,0.4462788568130204,2.8132344141536207,False,False,False,True
0,44,0.085482701522415,1.140434375,2.8923091326160395,0.1413582915199935,1.426711328125,2.9630775940513967,0.9998294302505618,2.658544444626651,100.0,0.11155473327936587,1.137695460100831,2.8418102301957187,True,True,False,True
0,45,0.999797223234404,2.748829509775863,100.0,0.9996823731072684,2.748138860493738,100.0,0.9911250212624249,2.700709618813929,5.759475,0.18359334948037004,1.2801059739837723,2.9206154927861654,False,False,False,True
0,46,0.9996663034594092,2.7358400552618924,100.0,0.9995515126893486,2.735149102866071,100.0,0.9997925677037096,2.703402963297444,100.0,0.456665287207067,0.006176733295232702,2.817884385599092,False,False,False,True
0,47,0.9996890591369536,2.715911653426366,100.0,0.9995739063124351,2.715217809675402,100.0,0.999748169802165,2.6701201077353307,100.0,0.5438402758185445,2.2182017906987332,3.2131683199092436,False,False,False,True
0,48,0.9998955336049304,2.7279459893562668,100.0,0.9997805539107404,2.7272539580054653,100.0,0.9997209231464056,2.719733653466673,100.0,0.12054143976098097,0.8653037347342846,2.84443801423253,False,False,False,True
0,49,0.9999748727905272,2.7606401533504177,100.0,0.9891540937076968,2.733356896332991,5.746479687500001,0.998370232706694,2.679812248384156,9.437309375,0.15784451170272928,1.7683345752101902,2.851892141406118,False,False,False,True
0,50,0.9996838654847316,2.7536726815300163,100.0,0.1449813609396885,0.3999999999999999,2.8631297379584137,1.000110066906458,2.760847739476433,100.0,0.16700338292683684,1.3890804304530298,2.89250280993651,False,True,False,True
0,51,0.9998499571185304,2.795468754320493,100.0,0.9997333393972776,2.7947690969677,100.0,0.9812306435982824,2.625425726144455,6.222121484374999,0.38992949114640146,0.006176733295232702,2.7968600986512153,False,False,False,True
0,52,0.975986102338738,2.730061290727388,5.8875046875,0.1459463229405223,0.3999999999999999,2.9030332669933534,1.0000127544542654,2.7001450049085904,100.0,0.43256916271247187,0.006176733295232702,2.82030100242781,False,True,False,True
0,53,0.1129770392916083,0.3999999999999999,2.7534216431914387,0.0758160951912809,0.3999999999999999,2.781451663452744,0.9998568110201994,2.7159984919309967,100.0,0.15299957871408204,1.3436503061524037,2.893804372655699,True,True,False,True
0,54,0.0359288874912984,0.3999999999999999,2.826308823664137,0.0755622919171364,0.3999999999999999,2.8550621140454053,0.9999137184575836,2.660785638494255,100.0,0.17999702864482597,0.9484819825244308,2.873265012625728,True,True,False,True
0,55,0.9836891134747556,2.65914995768935,7.2975609375,0.9836779482097178,2.654416414201478,8.0550734375,0.0438073692880704,1.620403125,2.775094357353648,0.6486358472303558,0.003099333102315857,2.8365297285476587,False,False,True,True
0,56,0.0867301741367071,0.4,2.8472355982248856,0.1227487508105501,0.3999999999999999,2.8760712461209774,0.9997332945528524,2.656907213209585,100.0,0.13392112915153617,0.7569700360126309,2.7957514692680676,True,True,False,True
0,57,0.9993392409287756,2.757916884767178,5.447063281250001,0.996413368664888,2.746425366022322,8.24785625,0.9998336782936036,2.6968228413039674,100.0,0.4507063551823231,0.006176733295232702,2.790094661539088,False,False,False,True
0,58,0.999833468868333,2.733711548995762,100.0,0.999719867004961,2.7330279278416643,100.0,0.9999749716874932,2.7274152037087425,100.0,0.06751948264358021,0.7179138512413828,2.7679788400526766,False,False,False,True
0,59,0.0151183356506435,0.3999999999999999,2.763033241138107,0.9999239183014204,2.772369301508717,100.0,0.046062937005999,1.7878953125,2.766033163944867,0.167927622118527,0.9932293768459544,2.9102014662035827,True,False,True,True
0,60,0.9998740712996692,2.751650828430493,100.0,0.9997572127587162,2.750948317205141,100.0,1.0072294175910657,2.750770603327328,6.184323828125001,0.5612109690927928,0.006176733295232702,2.79782711950132,False,False,False,True
0,61,0.9999051928959656,2.75345820733355,100.0,0.9997885184919256,2.7527569140415,100.0,1.0001790580665246,2.7228144399874785,100.0,0.20667969226214197,0.3200037656604122,2.8262533410655504,False,False,False,True
0,62,0.999825543273692,2.762112954321457,100.0,0.101801666900132,0.3999999999999999,2.8353378554222006,1.0000452918200493,2.7062680630454694,100.0,0.12338054120878861,1.2859944715451739,2.85819002649079,False,True,False,True
0,63,0.9998967722347016,2.760610166070477,100.0,0.9997814736093228,2.7599173749528405,100.0,0.9999610425655302,2.668409270831384,100.0,0.32877577458150786,0.006176733295232702,2.738964701459161,False,False,False,True
0,64,0.9998565775638826,2.757236148947096,100.0,0.1736671702938917,1.86034921875,2.925740507619954,0.999557684880146,2.6842410994096526,100.0,0.26672203018739427,0.006176733295232702,2.7443747475612152,False,True,False,True
0,65,0.4007705692310924,1.9410480727751511,3.1812941406249995,0.4943201877140495,2.0236157200214397,3.3362234374999997,0.9999294799797736,2.6424263854721333,100.0,0.3158252164607864,0.006176733295232702,2.822495956150492,True,True,False,True
0,66,0.9999521849823352,2.777872528621668,100.0,0.9998383329262608,2.777189073768908,100.0,0.8948941319695465,2.492812409802251,4.127439062500001,0.12194097862946034,0.6798135311844685,2.8045162175465546,False,False,True,True
0,67,0.0536932756357751,0.3999999999999999,2.823867186303138,0.0916597058636543,0.4,2.852241283997514,0.9997888214414894,2.668265662932636,100.0,0.5360468548408875,0.006176733295232702,2.796068572025844,True,True,False,True
0,68,0.9950499269019,2.69819149986326,9.987690625,0.9946715862729396,2.694782859461689,11.76659921875,0.999616018048217,2.6770219321025324,100.0,0.2587763295798481,1.323153070686294,3.016916016783707,False,False,False,True
0,69,0.9999022884330944,2.7840721727241244,100.0,0.9997854756692278,2.783371066438384,100.0,0.9997856344275912,2.685120413304235,100.0,0.16992546278194642,0.378330191323506,2.776462015248766,False,False,False,True
0,70,0.9860546998653388,2.6904630384051598,7.1765671875,0.9860696065527786,2.6856830921132837,8.079543359375,0.9997303991680084,2.6651742436501364,100.0,0.3700597980788134,0.006176733295232702,2.8042575543486303,False,False,False,True
0,71,0.9998387357254528,2.7548510030487168,100.0,0.999723532314355,2.7541585005847056,100.0,1.0001411355787593,2.716393594557589,100.0,0.4991578986446136,0.003099333102315857,2.820154947244155,False,False,False,True
0,72,0.991256850087954,2.657836897097809,8.248676953125,0.993691604926824,2.662144352803849,11.431061718749998,0.4060029606256906,2.3784714843750003,2.9402049941175794,0.29653494919607465,0.006176733295232702,2.812655605057591,False,False,True,True
0,73,0.9996914471819274,2.716159588205318,100.0,0.9995766043736318,2.715467625868434,100.0,0.9996475350333116,2.6525580471472603,33.659621484375,0.1705160885706555,1.1117276906693474,2.911291911370708,False,False,False,True
0,74,0.9997315691672524,2.741039834111046,100.0,0.9996175180168384,2.7403536184679345,100.0,92.16323137894842,2.4271437499999995,2.4300406814543214,1.0048292710780633,4.78936823676063,270.8093778307276,False,False,False,False
0,75,0.9994842012728792,2.711461970396178,50.13496328125,0.9993628093153858,2.710718605430124,58.37538593749999,1.0001299481560844,2.840526739097293,100.0,0.16397308558969784,0.7174011099762522,2.878467742424958,False,False,False,True
0,76,0.999738745711894,2.740366653145588,100.0,0.9996247849101244,2.739680968038622,100.0,0.9997329149066024,2.6801858911839127,100.0,0.5290521119835917,0.006176733295232702,2.764349172579624,False,False,False,True
0,77,0.9997593215879348,2.7268942371964227,100.0,0.9996441918135948,2.726201055789822,100.0,0.9997014533167016,2.632665460585617,100.0,0.16487823559054723,0.4647063304046525,2.786445282511958,False,False,False,True
0,78,0.9995724551256182,2.694055370579948,100.0,0.999459733004986,2.693375149816505,100.0,0.9846259306594328,2.653367968175824,4.688530078125,1.1123487996936738,3.8111318828686853,10.004744661615643,False,False,False,False
0,79,0.0011690938292403,0.3999999999999999,2.796094377877872,0.0430471979463655,0.3999999999999999,2.8243836231869546,0.9294194247098208,2.490538752875811,4.480754687500001,0.3349123043320922,0.12001106493866709,2.77547777970956,True,True,True,True
0,80,0.5853311083339181,2.194011584748806,3.351316015625,0.7031287939490106,2.273391140483819,3.642287500000001,0.9998042868769538,2.6691319288543878,100.0,0.1282168362730269,0.6420039682664916,2.805577218619147,True,True,False,True
0,81,0.9996873761252754,2.7198226061552964,100.0,0.9995742168446186,2.7191409206720736,100.0,0.9998477940415964,2.70453665243134,100.0,0.1271745863189389,0.8671952386228636,2.8788839323040345,False,False,False,True
0,82,0.0628177756217769,0.3999999999999999,2.8286617405434917,0.1008519531074142,0.3999999999999999,2.8576264962078817,0.9997089097805878,2.661536688652754,100.0,0.09239746943461585,0.6344767337555771,2.7861026390555312,True,True,False,True
0,83,0.9976193502733306,2.770537547221852,10.62324453125,0.99021451273191,2.748242880599585,7.3444359375,0.99620078114941,2.725668183030728,4.16698984375,0.16261449916919496,1.3007828315481227,2.8530639133085844,False,False,False,True
0,84,1.000245596926515,2.790556166888705,100.0,1.0001279176138531,2.789850584424971,100.0,0.8155289361893118,2.5502702144180267,3.1878859374999995,0.04633714928294004,0.006176733295232702,2.779681889770384,False,False,True,True
0,85,0.0639350285533777,0.3999999999999999,2.833196485931558,0.247563424575846,2.0349656250000003,3.017963925135285,0.5042947021728084,2.223155455491229,3.18066171875,1.1535435606563633,3.5985063058514424,7.6636774008893145,True,True,True,False
0,86,0.8853959283592723,2.5050265768765563,4.022458593750001,0.1750094987574742,0.3999999999999999,2.8068811743841566,0.996302055656034,2.6984862254932027,9.257221875,0.1823596554232913,0.24678001075296674,2.8247852913113127,True,True,False,True
0,87,0.999504783090704,2.7423947668374726,100.0,0.1946382816198673,0.3999999999999999,2.897890607986702,0.9999000187923018,2.682160096002338,100.0,0.25142655280052134,1.0615286188118789,2.9543547249014823,False,True,False,True
0,88,0.9995612802111798,2.7105303429992915,100.0,0.9994471612899876,2.7098423284448416,100.0,0.203756536421594,2.144040625,2.8378459929412423,0.11227110740712681,0.6666406801687393,2.835971763589132,False,False,True,True
0,89,0.9999858097826434,2.7563155915419646,100.0,0.9998698651246072,2.7556189059481317,100.0,0.9981798132860216,2.6608177184742767,7.4948265625,0.11531415184659424,1.2665223564860937,2.86151381469382,False,False,False,True
0,90,0.9996168230694796,2.70754746533683,100.0,0.9995042004208118,2.706868441933429,100.0,1.0002070156191023,2.7051957592413447,100.0,0.21134990482448682,0.32333691298871214,2.8331710277307813,False,False,False,True
0,91,0.99985619037608,2.762874437897516,100.0,0.9997418545643068,2.7621874480479662,100.0,1.0000806293704694,2.652345556023621,100.0,0.10692619012479691,0.9725294107138744,2.8842244375073425,False,False,False,True
0,92,0.9997236362254516,2.7490103802018444,100.0,0.9996066935284402,2.7483070391001085,100.0,0.9997422924752032,2.709109569030002,100.0,0.4908489451922934,0.006176733295232702,2.8119585352091985,False,False,False,True
0,93,0.9997155290989556,2.690671774017085,56.73144296875,0.99958765618343,2.6898969207504093,67.29389882812501,0.054141688762055,1.50526875,2.6816627177507293,0.2208001784432923,0.2036273363167449,2.814512977158982,False,False,True,True
0,94,1.0001042734564949,2.751492926467064,100.0,0.9999899367984468,2.7508059169251053,100.0,0.99988608438622,2.6522213631225777,100.0,0.24797655895356008,0.8190958857280641,2.979921269485754,False,False,False,True
0,95,0.5801633425923131,2.2207083317535155,3.2769972656249995,0.7054527814239843,2.293344181123516,3.5676804687500003,0.9999399513285128,2.6690919960743558,100.0,0.5269165549030128,2.1483790796026554,3.2545840673720825,True,True,False,True
0,96,0.9997399560182408,2.7844256028550967,100.0,0.9996238781507067,2.7837286761410875,100.0,1.0000420087302018,2.713433393489897,100.0,0.047870060450155315,0.006176733295232702,2.7433039217903614,False,False,False,True
0,97,0.9997599056626084,2.741798438992289,100.0,0.9996444832727134,2.74110404201514,100.0,0.9999803011233442,2.676595892376971,100.0,0.150031267063758,1.5786781394595217,2.8864615606214583,False,False,False,True
0,98,0.9967774852544238,2.722867580315876,11.3269578125,0.9964760897592048,2.7202053316135424,13.9812546875,0.9997622857348214,2.748522602583425,100.0,0.5530770124943674,1.9959209273153822,3.2669639837325466,False,False,False,True
0,99,0.0689125611635684,0.3999999999999999,2.883786255286229,0.1058582690183256,0.3999999999999999,2.912829300014107,0.999740947671421,2.708453502767713,100.0,0.45173490878500977,0.003099333102315857,2.777858270918814,True,True,False,True
1,0,0.4181121972757147,2.174692654769301,3.0989187499999997,0.7755740881098593,2.4427687499999995,3.693424863658918,0.999569865550114,2.664221589793893,100.0,0.4505818525189002,0.006176733295232702,2.791404677333787,True,True,False,True
1,1,0.999686073376962,2.720064967296348,100.0,0.4998601706712899,2.207083549720785,3.2103468749999995,0.7329064464996008,2.5630498830277237,3.174069921875,0.1111341994764594,1.085272057154785,2.8680100243408897,False,True,True,True
1,2,0.982108011647388,2.605363029592269,7.427055468749999,0.2072393561501093,0.3999999999999999,2.8272944622522878,0.9951169085905156,2.667828152612599,6.118217578125,0.4657031647037271,0.022922842979528145,2.8068585963483237,False,True,False,True
1,3,0.999655435178001,2.714832695267727,100.0,0.999540727875554,2.714141443568415,100.0,0.9999831446037154,2.6896165821904203,100.0,0.12202625330125094,0.2937335270456399,2.8052961959239315,False,False,False,True
1,4,0.9997057569245372,2.740148620367304,100.0,0.999590118721514,2.7394527830568065,100.0,0.6190426032658589,2.3450124999999997,3.2013482043076027,0.0995750536862116,0.7819620319806655,2.8593067270003587,False,False,True,True
1,5,0.9999195495836932,2.750238846837396,100.0,0.9998035537299728,2.7495415421717477,100.0,0.9997873959151662,2.649018968743925,100.0,0.19330790082059315,1.5110408509372084,2.9530156312193117,False,False,False,True
1,6,0.9999519852540658,2.7834087800956437,100.0,0.051220532220136,1.14678203125,2.8422221479289997,0.9999212198020936,2.6804410142907598,100.0,0.13379173968025893,0.3438793458007946,2.7945681531083606,False,True,False,True
1,7,0.999864140196364,2.7356864379160486,100.0,0.999749762299874,2.7349982638720816,100.0,0.9998420990901712,2.723560373169192,100.0,0.3181726509953393,1.7175172860889423,3.07947320598819,False,False,False,True
1,8,0.9999162862408164,2.8041754562591934,100.0,0.999799667175022,2.803476153827845,100.0,0.998938604907936,2.683428221549093,6.5105515625,0.23071576636546004,1.523445715809119,2.985163358315211,False,False,False,True
1,9,0.9998313581482972,2.752769751322848,100.0,0.1935607538012956,1.87235625,2.9422586659691103,0.9997355206470908,2.640349170063645,100.0,1.1643174527069464,3.9825347936870386,9.319963629202384,False,True,False,False
1,10,1.0000803287995907,2.7660466929503764,100.0,0.9999660922369262,2.7653607374488023,100.0,1.0000440526684955,2.691026754968438,100.0,0.17355804858667562,1.4616928952815695,2.875294363313997,False,False,False,True
1,11,0.9997659165396396,2.768771846239376,100.0,0.9996500618037872,2.7680757901238278,100.0,0.0086520360151042,1.702878515625,2.72197643919382,0.79121109193558,2.438040332079222,3.740286936616627,False,False,True,True
1,12,0.0972097292346709,1.2234421875,2.8913054183521054,0.1880469499166594,1.642819921875,2.9942497824679077,0.99995095861288,2.7209619895349,100.0,0.3210625222598677,0.006176733295232702,2.772625745717234,True,True,False,True
1,13,1.0000011888621338,2.793240257782028,100.0,0.9998832606016036,2.792532896175405,100.0,0.9748346043158544,2.650539982481684,4.99541484375,0.08641963918783002,0.5923048681383725,2.8043283819538343,False,False,False,True
1,14,0.909803622897208,2.6702480988083046,3.5373953124999997,0.9709442998851636,2.6892243076139075,4.933247265625001,0.9998251180395408,2.6807510131432526,100.0,0.12135354483063569,0.8592472672039863,2.819791422399879,True,False,False,True
1,15,0.709620192694441,2.5434292093488207,3.1725609375,0.9401118565394064,2.632877599941206,4.29228984375,0.9998225089462552,2.673504622463872,100.0,0.7091025739917323,2.478190952275585,3.4081640138384386,True,True,False,True
1,16,0.9998208971999698,2.751219793662646,100.0,0.9997061799138228,2.7505300619695725,100.0,0.459168648719,2.1455122636676087,3.1025925781250003,0.1439111589283525,0.4200842373139019,2.8108264429016008,False,False,True,True
1,17,1.5061883437882642,2.900048792767295,3.1794968750000003,0.0052491168907388,1.36464375,2.763876784170604,0.3936762959018735,2.098908812926977,3.03222421875,0.40939106363472094,0.006176733295232702,2.7796632301406783,False,True,True,True
1,18,0.1989549646555432,2.1207472656249995,2.7129080062363844,0.0126643385051499,1.5497140625,2.8198164698092385,0.9999982023740404,2.7308507378886806,100.0,0.3744498512703762,0.006176733295232702,2.812802719503274,True,True,False,True
1,19,0.9997347370851484,2.738050881825753,100.0,0.9996204263901708,2.7373630022906106,100.0,1.0002010299737647,2.7230219189352143,18.43495625,0.40365365419587024,0.006176733295232702,2.7495600207457276,False,False,False,True
1,20,0.0318265604795699,1.535209765625,2.7667922645489256,0.9998206673533948,2.733897266840068,100.0,0.999633608127368,2.6626703280349884,85.34111796875001,0.09762863199086808,0.6074853548484079,2.83245694515052,True,False,False,True
1,21,0.1067113826941291,1.52734140625,2.8880627434638546,0.9996295270670218,2.766948357103654,100.0,1.000266204630634,2.7248207370096,100.0,0.23165178607905246,1.6714777633482942,3.00486699230808,True,False,False,True
1,22,0.0276757452778804,1.642331640625,2.771050416603554,0.2536624734880254,2.1985281249999997,2.920794610693749,0.999863552565722,2.6336650557023917,100.0,0.14489858611831116,0.45718219293634377,2.8172116286647753,True,True,False,True
1,23,0.9998159880881982,2.713937397758914,100.0,0.999702408254989,2.713253150173991,100.0,1.0000455074549133,2.672695192891053,100.0,0.4507712796452873,0.006176733295232702,2.7885041031537576,False,False,False,True
1,24,0.4588868542948714,2.25410390625,3.079019857226874,0.773622442272554,2.4457984375,3.601235857059248,0.9966420893108432,2.6171823838410826,13.1839796875,0.2634224142477735,1.314570715277693,3.021349111314903,True,True,False,True
1,25,0.9999109528226076,2.7460612248585607,100.0,0.9997948586110772,2.745363168334676,100.0,0.9908174008449104,2.661783952884083,6.4872140625,0.2348592932427337,1.6662020761828646,2.929352586940103,False,False,False,True
1,26,1.000216541320964,2.756069158267194,15.93837421875,0.9983559361513996,2.748087713418122,10.4578171875,0.9998483099896572,2.6942552426333903,100.0,0.17519956610805404,0.5530700575650906,2.813304966275912,False,False,False,True
1,27,0.0938142208991219,0.3999999999999999,2.853491877163187,0.128852729345075,0.3999999999999999,2.881963011344074,0.999914147141218,2.722456556381496,100.0,0.27928795586659916,2.0744485282723026,2.891518495436963,True,True,False,True
1,28,0.9996659279373384,2.7416003335875283,100.0,0.999550399323346,2.740905147550456,100.0,0.5939048026500159,2.360793359375,3.109324140472994,0.4366207617644637,0.006176733295232702,2.780457416302366,False,False,True,True
