,,no_bg,no_bg,no_bg,bg,bg,bg,deconv,deconv,deconv,cont,cont,cont,no_bg,bg,deconv,cont
,,A1,tau1,tau2,A1,tau1,tau2,A1,tau1,tau2,A1,tau1,tau2,success,success,success,success
0,25,0.99997431600903,2.7464434279922862,100.0,0.9998594201199019,2.7457526867190087,100.0,0.9998037075494141,2.695664555036279,100.0,0.9999800357697239,2.7066027307887066,1000.0,False,False,False,False
0,26,0.9976097021627496,2.7173170292035236,9.625930078125,0.9966702309668333,2.712138889587016,11.657956640625,0.5733017773987711,2.0355421874999995,2.4315467401649213,1.0000610936836911,2.7590906306980902,83.863737890625,False,False,True,False
0,27,0.483033125254056,2.2756160522574103,3.149367578125,0.6347782432363005,2.3456175809191593,3.3962378906249997,0.999704619437923,2.667434174463756,100.0,1.0010335742295138,2.8703447625685947,38.89171406249999,True,True,False,False
0,28,0.9996479055399027,2.737401175296388,100.0,0.999532758608427,2.7367081075953426,100.0,0.11139976873399253,1.777153125,2.652238054089054,1.0032271060539109,2.9525709819772077,27.84435078125,False,False,True,False
0,29,0.9998516033985719,2.7531062951016616,100.0,0.11558647741353847,1.55067890625,2.881180239275872,0.999865505277204,2.710019546706283,100.0,1.0000365814695298,2.788473181255235,83.70748789062499,False,True,False,False
0,30,0.9970759715801529,2.713765668991879,19.9828078125,0.996926424619084,2.712576818983253,22.79121328125,1.000040436410513,2.8160686099362793,100.0,0.9996705059435425,2.7585386339176003,89.21950664062501,False,False,False,False
0,31,0.9996769160712518,2.7154452712652373,100.0,0.9995628141672466,2.7147577244218857,100.0,0.9981740872353551,2.7029098940366505,15.52821796875,1.0001809337991179,2.7981277386310093,53.02892109374999,False,False,False,False
0,32,1.0000221676704597,2.7111689831866133,100.0,0.99991042066955,2.7104959818411754,100.0,0.9998362847253028,2.669953899616824,100.0,0.9999769457948112,2.694536804147336,212.83253203125,False,False,False,False
0,33,0.14047283808731528,1.464153125,2.9653673326029732,0.9994904944473517,2.7925395610988972,100.0,0.9998477242126219,2.706752008783235,100.0,1.0002185183208765,2.889510882587724,52.24010273437499,True,False,False,False
0,34,0.10475201188638653,0.3999999999999999,2.873065744002344,0.13911716134119162,0.3999999999999999,2.9017824707617654,0.9996567208913069,2.6765007200340105,100.0,1.0022160813609162,2.9785811831865177,33.148461718750006,True,True,False,False
0,35,0.9999353223310383,2.792028868143869,100.0,0.9998179958420123,2.791324979606461,100.0,0.4263863450384333,2.0858863550657,3.0288062499999997,1.000001793086676,2.804529492235947,117.58952382812501,False,False,True,False
0,36,0.9996427556128844,2.747772466085931,100.0,0.9995287147490971,2.7470864162375803,100.0,1.0001842087971566,2.7326187797624595,100.0,1.0000088266836187,2.8195283989285578,59.85704609374999,False,False,False,False
0,37,0.9998766209191778,2.7461936634134987,100.0,0.12898375124359057,1.689994921875,2.8797061002303987,0.8055912665366981,2.532166663201948,3.2884718749999995,1.0003335670477553,2.810277338407868,61.83459687500001,False,True,True,False
0,38,0.025292394611338653,0.3999999999999999,2.8537267881651074,0.0650198991991204,0.3999999999999999,2.882306271575904,0.9994391634642665,2.677858418801154,100.0,1.0005931239184198,2.9150957893214313,59.25157734374999,True,True,False,False
0,39,0.999851053338792,2.7746637679521835,100.0,0.9997345118637575,2.7739639090910275,100.0,0.9140879489933322,2.588143466917229,3.73730234375,0.999900383777232,2.7655090276347583,185.39816171875,False,False,True,False
0,40,0.9976823220685779,2.7467910033461194,15.315815625,0.997236418025366,2.7440676994143716,17.694389453124998,0.3960364716813678,2.147345815486488,3.0155343750000005,0.9999144151073897,2.7902757353928136,87.05568828125,False,False,True,False
0,41,0.9996693649472047,2.715437154940146,100.0,0.9995557094164792,2.7147522864737823,100.0,0.9996799255160326,2.681101882316635,100.0,1.0044974977289916,2.9577358990419964,24.83390859375,False,False,False,False
0,42,0.9997849437537246,2.748095873374486,100.0,0.9996677853042732,2.747391295991344,100.0,1.0001386112021837,2.6854323965738804,13.866696875,0.9999622421505606,2.709468339751841,1000.0,False,False,False,False
0,43,0.9997955629533981,2.7079776192104577,100.0,0.9996807239269312,2.707285521994063,100.0,3.6722925728806866,2.2858421875,2.3601309404537743,0.9999636508401594,2.6695923287901304,1000.0,False,False,False,False
0,44,0.085482701522415,1.140434375,2.8923091326160395,0.1413582915199935,1.426711328125,2.9630775940513967,0.9998294302505618,2.658544444626651,100.0,1.000652543424964,2.9000668118037995,46.76847890625,True,True,False,False
0,45,0.9997972232344041,2.748829509775863,100.0,0.9996823731072685,2.748138860493738,100.0,0.9911250212624247,2.7007096188139292,5.759475,1.0016252158884467,2.894367953856428,36.956567187500006,False,False,False,False
0,46,0.9996663034594092,2.7358400552618924,100.0,0.9995515126893486,2.735149102866071,100.0,0.9997925677037096,2.7034029632974437,100.0,1.0000854474967602,2.8114215463584853,57.20471406250001,False,False,False,False
0,47,0.9996890591369536,2.715911653426366,100.0,0.9995739063124353,2.715217809675402,100.0,0.999748169802165,2.6701201077353307,100.0,1.0005473242947147,2.8229425862386774,44.827172656250006,False,False,False,False
0,48,0.9998955336049304,2.7279459893562668,100.0,0.9997805539107403,2.7272539580054653,100.0,0.9997209231464056,2.719733653466673,100.0,0.9999214539705138,2.719477028644778,174.444992578125,False,False,False,False
0,49,0.9999748727905271,2.7606401533504177,100.0,0.9891540937076969,2.733356896332991,5.746479687500001,0.9983702327066941,2.679812248384156,9.437309375,1.000069912713147,2.7794185824626405,103.07277812500001,False,False,False,False
0,50,0.9996838654847315,2.7536726815300163,100.0,0.14498136093968858,0.3999999999999999,2.8631297379584137,1.000110066906458,2.7608477394764335,100.0,1.0013438906351382,2.9024120899607326,37.023950000000006,False,True,False,False
0,51,0.9998499571185303,2.795468754320493,100.0,0.9997333393972776,2.7947690969676997,100.0,0.9812306435982824,2.625425726144455,6.222121484374999,0.9999271844736574,2.7678857101817567,370.39309062499996,False,False,False,False
0,52,0.975986102338738,2.730061290727388,5.8875046875,0.14594632294052237,0.3999999999999999,2.9030332669933534,1.0000127544542654,2.7001450049085904,100.0,0.9999192237789726,2.8452651006103116,72.59533906250002,False,True,False,False
0,53,0.11297703929160834,0.3999999999999999,2.7534216431914387,0.07581609519128091,0.3999999999999999,2.781451663452744,0.9998568110201994,2.7159984919309967,100.0,1.0000130896204802,2.793181181355193,1000.0,True,True,False,False
0,54,0.0359288874912984,0.3999999999999999,2.826308823664137,0.07556229191713645,0.3999999999999999,2.8550621140454053,0.9999137184575837,2.660785638494255,100.0,1.0004267357538144,2.8708859274243115,62.092497656249996,True,True,False,False
0,55,0.9836891134747557,2.65914995768935,7.2975609375,0.9836779482097178,2.654416414201478,8.0550734375,0.04380736928807049,1.620403125,2.7750943573536477,0.9998368177590953,2.778556744668862,60.826684375000006,False,False,True,False
0,56,0.08673017413670711,0.4,2.8472355982248856,0.12274875081055012,0.3999999999999999,2.8760712461209774,0.9997332945528525,2.656907213209585,100.0,1.0011911387449068,2.918959375913487,40.72413359374999,True,True,False,False
0,57,0.9993392409287757,2.757916884767178,5.447063281250001,0.9964133686648879,2.746425366022322,8.24785625,0.9998336782936035,2.6968228413039674,100.0,1.0001466034606596,2.7867713147154407,91.012663671875,False,False,False,False
0,58,0.999833468868333,2.7337115489957626,100.0,0.999719867004961,2.7330279278416643,100.0,0.9999749716874932,2.7274152037087425,100.0,0.99989640588926,2.739074743700684,129.9229640625,False,False,False,False
0,59,0.015118335650643515,0.3999999999999999,2.763033241138107,0.9999239183014205,2.772369301508717,100.0,0.046062937005999026,1.7878953125,2.766033163944867,0.9999845905952229,2.756365214642801,220.356413671875,True,False,True,False
0,60,0.9998740712996693,2.7516508284304932,100.0,0.9997572127587162,2.750948317205141,100.0,1.0072294175910657,2.7507706033273274,6.184323828125001,0.9999112670750409,2.743908602918804,174.89307890625,False,False,False,False
0,61,0.9999051928959655,2.75345820733355,100.0,0.9997885184919257,2.7527569140415,100.0,1.0001790580665246,2.7228144399874785,100.0,1.0007491549768663,2.843218469754273,50.74913593749999,False,False,False,False
0,62,0.9998255432736921,2.7621129543214575,100.0,0.10180166690013208,0.3999999999999999,2.8353378554222006,1.0000452918200493,2.7062680630454694,100.0,1.0001860264617226,2.8204061980061272,66.58092304687499,False,True,False,False
0,63,0.9998967722347017,2.760610166070477,100.0,0.9997814736093228,2.7599173749528405,100.0,0.9999610425655302,2.6684092708313836,100.0,0.9999567370842061,2.7258591499145184,586.45754375,False,False,False,False
0,64,0.9998565775638826,2.7572361489470962,100.0,0.17366717029389178,1.86034921875,2.925740507619954,0.9995576848801461,2.6842410994096526,100.0,1.0003512737136775,2.8259193973419925,60.229516406250006,False,True,False,False
0,65,0.40077056923109244,1.9410480727751511,3.1812941406249995,0.4943201877140495,2.0236157200214393,3.3362234374999993,0.9999294799797737,2.6424263854721333,100.0,1.0012999027204101,2.897312095275167,30.94190703125,True,True,False,False
0,66,0.9999521849823353,2.777872528621668,100.0,0.9998383329262609,2.777189073768908,100.0,0.8948941319695465,2.492812409802251,4.127439062500001,0.9999734384080812,2.778632673947421,143.95998515625,False,False,True,False
0,67,0.05369327563577513,0.3999999999999999,2.823867186303138,0.09165970586365432,0.4,2.8522412839975146,0.9997888214414894,2.6682656629326353,100.0,0.9999680055321193,2.7471061096239144,1000.0,True,True,False,False
0,68,0.9950499269018999,2.6981914998632597,9.987690625,0.9946715862729395,2.694782859461689,11.76659921875,0.999616018048217,2.6770219321025324,100.0,0.9999100317382194,2.7538173313109935,81.1562625,False,False,False,False
0,69,0.9999022884330943,2.7840721727241244,100.0,0.9997854756692278,2.783371066438384,100.0,0.9997856344275913,2.685120413304235,100.0,0.9999274539403361,2.765819086329946,242.92873515625,False,False,False,False
0,70,0.9860546998653388,2.6904630384051593,7.1765671875,0.9860696065527786,2.6856830921132833,8.079543359375,0.9997303991680085,2.6651742436501364,100.0,0.9999087647944783,2.791885117214218,66.88546640625,False,False,False,False
0,71,0.9998387357254529,2.7548510030487168,100.0,0.999723532314355,2.7541585005847056,100.0,1.0001411355787593,2.716393594557589,100.0,0.9999332986998013,2.7722355257777114,107.272096875,False,False,False,False
0,72,0.991256850087954,2.6578368970978086,8.248676953125,0.993691604926824,2.662144352803849,11.431061718749998,0.40600296062569063,2.3784714843750003,2.9402049941175794,0.9998035967925522,2.714338060923272,91.637663671875,False,False,True,False
0,73,0.9996914471819274,2.716159588205318,100.0,0.9995766043736318,2.715467625868434,100.0,0.9996475350333116,2.6525580471472603,33.659621484375,0.9997891381590936,2.725091723450433,123.14464375,False,False,False,False
0,74,0.9997315691672525,2.741039834111046,100.0,0.9996175180168385,2.7403536184679345,100.0,92.16323137894842,2.4271437499999995,2.4300406814543214,1.0004324477525353,2.8344116655696423,49.974089453124996,False,False,False,False
0,75,0.9994842012728791,2.711461970396178,50.13496328125,0.9993628093153858,2.710718605430124,58.37538593749999,1.0001299481560844,2.840526739097293,100.0,0.9998649098598962,2.735484805623111,97.26329609375,False,False,False,False
0,76,0.9997387457118941,2.7403666531455877,100.0,0.9996247849101245,2.739680968038622,100.0,0.9997329149066024,2.6801858911839127,100.0,0.9998395751955976,2.7573400681205595,108.55568828125001,False,False,False,False
0,77,0.9997593215879349,2.7268942371964227,100.0,0.9996441918135949,2.7262010557898226,100.0,0.9997014533167017,2.632665460585617,100.0,1.0007343398577544,2.834939051244459,44.641869921875006,False,False,False,False
0,78,0.9995724551256182,2.6940553705799477,100.0,0.9994597330049861,2.6933751498165055,100.0,0.9846259306594328,2.6533679681758238,4.688530078125,1.0013062134440587,2.854495941597417,33.46281484375,False,False,False,False
0,79,0.0011690938292403174,0.3999999999999999,2.796094377877872,0.04304719794636553,0.3999999999999999,2.8243836231869546,0.9294194247098209,2.490538752875811,4.480754687500001,0.9999816350018159,2.7549548990113153,1000.0,True,True,True,False
0,80,0.5853311083339181,2.194011584748806,3.3513160156249997,0.7031287939490106,2.273391140483819,3.6422875000000006,0.9998042868769538,2.6691319288543873,100.0,1.0000837362024924,2.802433513973667,42.078781640625,True,True,False,False
0,81,0.9996873761252754,2.7198226061552964,100.0,0.9995742168446186,2.7191409206720736,100.0,0.9998477940415965,2.70453665243134,100.0,1.0021334424124084,2.896304824251526,31.60303984375,False,False,False,False
0,82,0.0628177756217769,0.3999999999999999,2.8286617405434913,0.10085195310741424,0.3999999999999999,2.8576264962078817,0.9997089097805878,2.661536688652754,100.0,1.0013746564412431,2.917743282305405,40.602075000000006,True,True,False,False
0,83,0.9976193502733306,2.770537547221852,10.62324453125,0.9902145127319099,2.748242880599585,7.3444359375,0.9962007811494099,2.7256681830307277,4.16698984375,0.9999270002895944,2.7868901592032977,129.58956796875,False,False,False,False
0,84,1.000245596926515,2.790556166888705,100.0,1.0001279176138533,2.789850584424971,100.0,0.8155289361893118,2.5502702144180267,3.1878859374999995,1.0004478250257047,2.819107892534182,88.50041250000001,False,False,True,False
0,85,0.06393502855337771,0.3999999999999999,2.833196485931558,0.24756342457584601,2.0349656250000003,3.017963925135285,0.5042947021728084,2.223155455491229,3.1806617187499997,1.0000394905995313,2.8296369811119186,80.858266796875,True,True,True,False
0,86,0.8853959283592723,2.5050265768765563,4.022458593750001,0.17500949875747426,0.3999999999999999,2.8068811743841566,0.9963020556560339,2.6984862254932027,9.257221875,1.0001609257770185,2.767855280766184,47.512663671874996,True,True,False,False
0,87,0.9995047830907041,2.7423947668374726,100.0,0.19463828161986738,0.3999999999999999,2.897890607986702,0.9999000187923018,2.682160096002338,100.0,1.0052372471879774,3.022430009068304,23.2021609375,False,True,False,False
0,88,0.9995612802111798,2.7105303429992915,100.0,0.9994471612899877,2.7098423284448416,100.0,0.20375653642159405,2.1440406249999997,2.8378459929412423,1.001684159952878,2.887424445877832,31.69181875,False,False,True,False
0,89,0.9999858097826434,2.7563155915419646,100.0,0.9998698651246072,2.7556189059481313,100.0,0.9981798132860216,2.6608177184742767,7.4948265625,0.9999810098532325,2.716324243068083,1000.0,False,False,False,False
0,90,0.9996168230694796,2.70754746533683,100.0,0.9995042004208118,2.706868441933429,100.0,1.0002070156191023,2.7051957592413447,100.0,1.0002435085217312,2.8055001750294983,47.579125781250006,False,False,False,False
0,91,0.9998561903760799,2.7628744378975156,100.0,0.9997418545643069,2.7621874480479662,100.0,1.0000806293704694,2.652345556023621,100.0,0.999948056884816,2.77973422139646,108.54895234375002,False,False,False,False
0,92,0.9997236362254517,2.7490103802018444,100.0,0.9996066935284402,2.7483070391001085,100.0,0.9997422924752032,2.709109569030002,100.0,0.9998254241579239,2.7453720220856996,163.195580859375,False,False,False,False
0,93,0.9997155290989556,2.690671774017085,56.731442968749995,0.9995876561834299,2.6898969207504093,67.29389882812501,0.05414168876205506,1.50526875,2.6816627177507293,0.9999456655502931,2.7116829276654855,97.09533906250002,False,False,True,False
0,94,1.0001042734564947,2.7514929264670642,100.0,0.9999899367984468,2.7508059169251053,100.0,0.99988608438622,2.6522213631225777,100.0,0.9999921757927867,2.710772282923904,1000.0,False,False,False,False
0,95,0.5801633425923131,2.2207083317535155,3.2769972656249995,0.7054527814239843,2.2933441811235156,3.5676804687500003,0.9999399513285127,2.6690919960743553,100.0,1.0003523091423416,2.7934179958670295,40.70520234375001,True,True,False,False
0,96,0.9997399560182407,2.7844256028550967,100.0,0.9996238781507067,2.7837286761410875,100.0,1.0000420087302018,2.713433393489897,100.0,0.9998371022718746,2.7936151196344037,128.22266874999997,False,False,False,False
0,97,0.9997599056626084,2.741798438992289,100.0,0.9996444832727134,2.74110404201514,100.0,0.9999803011233442,2.676595892376971,100.0,1.0014818198571034,2.8859598323368005,37.106713671875006,False,False,False,False
0,98,0.9967774852544238,2.722867580315876,11.3269578125,0.9964760897592049,2.7202053316135424,13.9812546875,0.9997622857348214,2.748522602583425,100.0,0.9999353710905617,2.765737387177888,88.994153125,False,False,False,False
0,99,0.06891256116356848,0.3999999999999999,2.883786255286229,0.10585826901832564,0.3999999999999999,2.912829300014107,0.999740947671421,2.708453502767713,100.0,1.0027428817872335,3.023709495348824,33.121362109375006,True,True,False,False
1,0,0.4181121972757147,2.174692654769301,3.0989187499999993,0.7755740881098593,2.4427687499999995,3.693424863658918,0.9995698655501141,2.6642215897938932,100.0,0.9998814766906561,2.7779033323801716,68.21623281250001,True,True,False,False
1,1,0.999686073376962,2.7200649672963477,100.0,0.49986017067128996,2.207083549720785,3.2103468749999995,0.7329064464996008,2.5630498830277233,3.1740699218749997,1.0005957926100155,2.830525440310303,44.08019062499999,False,True,True,False
1,2,0.9821080116473879,2.605363029592269,7.427055468749999,0.20723935615010936,0.3999999999999999,2.8272944622522873,0.9951169085905157,2.667828152612599,6.118217578125,0.9996171177396674,2.714483708685458,69.16994609375001,False,True,False,False
1,3,0.999655435178001,2.714832695267727,100.0,0.999540727875554,2.714141443568415,100.0,0.9999831446037154,2.6896165821904203,100.0,1.0001476773101396,2.7983637484518575,52.80748554687499,False,False,False,False
1,4,0.9997057569245372,2.740148620367304,100.0,0.9995901187215139,2.7394527830568065,100.0,0.6190426032658589,2.3450124999999993,3.2013482043076027,1.0002364118294476,2.8226180328793555,54.17857929687499,False,False,True,False
1,5,0.9999195495836932,2.750238846837396,100.0,0.9998035537299729,2.7495415421717473,100.0,0.9997873959151662,2.649018968743925,100.0,1.0005289018967014,2.8235830045943398,57.111740625,False,False,False,False
1,6,0.9999519852540658,2.7834087800956433,100.0,0.051220532220136054,1.14678203125,2.8422221479289993,0.9999212198020936,2.6804410142907593,100.0,1.0001624392144852,2.8192820453514673,84.18116484375,False,True,False,False
1,7,0.9998641401963639,2.7356864379160486,100.0,0.9997497622998739,2.7349982638720816,100.0,0.9998420990901713,2.723560373169192,100.0,0.9999698061334114,2.696642220981524,1000.0,False,False,False,False
1,8,0.9999162862408165,2.8041754562591934,100.0,0.999799667175022,2.8034761538278454,100.0,0.9989386049079361,2.6834282215490934,6.5105515625,0.9999739831205754,2.764263783427479,1000.0,False,False,False,False
1,9,0.9998313581482972,2.752769751322848,100.0,0.19356075380129562,1.87235625,2.9422586659691103,0.9997355206470908,2.6403491700636454,100.0,1.0001839019753274,2.809864609376841,66.695325,False,True,False,False
1,10,1.0000803287995907,2.7660466929503764,100.0,0.9999660922369262,2.7653607374488023,100.0,1.0000440526684955,2.691026754968438,100.0,0.9999897729451712,2.7253687244510045,1000.0,False,False,False,False
1,11,0.9997659165396395,2.768771846239376,100.0,0.9996500618037873,2.7680757901238273,100.0,0.008652036015104241,1.702878515625,2.72197643919382,0.9998651698743898,2.755334674962676,213.41603984375,False,False,True,False
1,12,0.09720972923467092,1.2234421875,2.8913054183521054,0.18804694991665943,1.642819921875,2.9942497824679073,0.99995095861288,2.7209619895349,100.0,1.0001799331423034,2.8533567515376594,57.18058828125,True,True,False,False
1,13,1.0000011888621338,2.7932402577820277,100.0,0.9998832606016036,2.792532896175405,100.0,0.9748346043158544,2.6505399824816838,4.99541484375,0.9999736767582141,2.780931947031315,197.305832421875,False,False,False,False
1,14,0.9098036228972081,2.6702480988083046,3.5373953124999993,0.9709442998851637,2.6892243076139075,4.933247265625001,0.9998251180395408,2.6807510131432526,100.0,1.000115136295176,2.786651125347724,79.48000468750001,True,False,False,False
1,15,0.709620192694441,2.5434292093488207,3.1725609375,0.9401118565394063,2.632877599941206,4.29228984375,0.9998225089462552,2.673504622463872,100.0,1.000095102545262,2.7696518505703063,75.54982890625001,True,True,False,False
1,16,0.9998208971999698,2.751219793662646,100.0,0.9997061799138229,2.7505300619695725,100.0,0.459168648719,2.1455122636676087,3.1025925781250003,0.9998843483519421,2.7526793425253726,142.839712109375,False,False,True,False
1,17,1.5061883437882642,2.900048792767295,3.1794968750000003,0.0052491168907388445,1.36464375,2.7638767841706033,0.3936762959018735,2.0989088129269775,3.0322242187499997,1.000062802064037,2.7561383295599424,148.51750234375,False,True,True,False
1,18,0.1989549646555432,2.1207472656249995,2.7129080062363844,0.012664338505149942,1.5497140624999999,2.8198164698092385,0.9999982023740404,2.7308507378886806,100.0,0.99999517236955,2.7928609106541216,914.96789765625,True,True,False,False
1,19,0.9997347370851484,2.738050881825753,100.0,0.9996204263901709,2.7373630022906106,100.0,1.0002010299737647,2.7230219189352143,18.43495625,1.0008508888645442,2.8561734862701624,42.612817187500006,False,False,False,False
1,20,0.0318265604795699,1.535209765625,2.7667922645489256,0.9998206673533948,2.733897266840068,100.0,0.999633608127368,2.6626703280349884,85.34111796875001,0.9999772502606901,2.7410846697688633,124.70656718750001,True,False,False,False
1,21,0.10671138269412916,1.52734140625,2.8880627434638546,0.9996295270670218,2.766948357103654,100.0,1.000266204630634,2.7248207370095994,100.0,1.000627621770959,2.8719228814655215,47.61437031249999,True,False,False,False
1,22,0.027675745277880463,1.642331640625,2.771050416603554,0.2536624734880254,2.1985281249999993,2.920794610693749,0.9998635525657221,2.6336650557023913,100.0,1.000422611824054,2.8054132630498105,62.83019062499999,True,True,False,False
1,23,0.9998159880881982,2.713937397758914,100.0,0.999702408254989,2.713253150173991,100.0,1.0000455074549133,2.672695192891053,100.0,1.0001847351360122,2.773491627627628,62.994597265624996,False,False,False,False
1,24,0.45888685429487147,2.25410390625,3.079019857226874,0.773622442272554,2.4457984374999997,3.601235857059248,0.9966420893108433,2.6171823838410826,13.1839796875,1.0000384815501646,2.7706080919341356,61.9916234375,True,True,False,False
1,25,0.9999109528226077,2.7460612248585607,100.0,0.9997948586110773,2.7453631683346758,100.0,0.9908174008449105,2.661783952884083,6.4872140625,0.9999441940251239,2.746847131486151,141.62354765625,False,False,False,False
1,26,1.000216541320964,2.756069158267194,15.938374218749999,0.9983559361513996,2.748087713418122,10.4578171875,0.9998483099896572,2.6942552426333903,100.0,1.0000606598143382,2.7640207472914713,119.40129140625,False,False,False,False
1,27,0.09381422089912193,0.3999999999999999,2.853491877163187,0.128852729345075,0.3999999999999999,2.881963011344074,0.9999141471412181,2.7224565563814958,100.0,1.0017642722266538,2.946629734315171,35.833764453125006,True,True,False,False
1,28,0.9996659279373384,2.7416003335875283,100.0,0.999550399323346,2.7409051475504556,100.0,0.5939048026500159,2.360793359375,3.109324140472994,1.0008459523753477,2.869190834733919,40.86925312499999,False,False,True,False
1,29,0.9997212442385678,2.754578160212136,100.0,0.9996049392413326,2.753878846904098,100.0,0.9998800905861904,2.704860707813687,100.0,1.0014296859658143,2.902071055905015,37.12658906250001,False,False,False,False
